0,1,2,3,4
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:00,,Biochemical blood test. Tagup (S-band),,
07:00-07:50,,BREAKFAST,,
07:50-08:10,CDR,Work prep,,
07:50-08:05,FE-1,,,
08:05-08:25,FE-1,Electron activation after БМП Ф2 cartridge regeneration. Tagup with specialists(S-band),,
08:10-08:30,CDR,Departure prep,,
08:30-08:45,,Daily planning conference (S-band),,
08:45-09:45,FE-1,Biochemical blood test. Tagup with specialists (S--band),,
08:45-09:15,CDR,Sample collection from internal [CTP] loop,,
09:15-09:30,Departure prep,,,
09:30-09:35,HAM radio set up,,,
09:35-09:45,HAM radio pass,,,
09:45-10:00,,Conference with entry specialist (S-band),,
10:00-10:55,FE-1,Departure prep,,
10:00-10:10,CDR,,,
10:10-10:20,CDR,Formaldehyde Monitoring Kit (FMK) deploy ops,,
10:20-10:50,Air sampling with DST,,,
10:50-11:10,Monthly maintenance of CEVIS,,,
10:55-11:10,FE-1,Air sampling using AK-1M in SM,,
11:00-11:25,Air sampling for CO using ИПД in SM,,,
11:10-11:25,CDR,Routine maintenance of RED,,
11:25-12:55,CDR,Physical exercise (RED),,
,FE-1,"Physical exercise (TVIS), day 1",,
12:55-13:55,,LUNCH,,
13:55-15:40,CDR,VC8 plan review,,
13:55-15:55,FE-1,,,
15:40-15:45,CDR,HAM radio set up,,
15:45-15:55,HAM radio session,,,
15:55-17:20,Preparation of hardware to be returned by the Shuttle,,,
16:10-16:40,FE-1,СОЖ maintenance,,
16:40-17:40,"Physical exercise (TVIS), day 1",,,
17:20-18:20,CDR,Physical exercise (CEVIS),,
17:40-17:55,FE-1,PHARMA. REFLOTRON-4 analyzer and SALIVA Kit setup (b/c 0037850R),,
17:55-18:20,Daily plan review,,,
18:20-18:35,,Daily planning conference (S-band),,
18:35-18:40,CDR,"Transfer TVIS, RED, and HRM data to MEC.",,
18:40-19:00,FE-1,PLANTS-2. Data downlink,,
18:40-18:50,CDR,Daily plan review,,
GMT,CREW,ACTIVITY,,
06:30-06:40,,Morning inspection,,
06:40-07:10,Post-sleep,,,
07:10-08:00,"FE-1,ISS11, FE-1VC",BREAKFAST,,
07:10-07:30,CDR,,,
07:30-07:35,HAM radio setup,,,
07:35-07:45,HAM radio session,,,
07:45-08:00,BREAKFAST,,,
08:00-08:30,"ISS10,FE-1-11",Work prep,,
08:00-08:25,"FE1VC,CDR-11",,,
08:25-08:30,FE1VC,CRISP-2. Open KUBIK lid for air exchange,,
08:25-08:30,CDR-11,REGENERATION. АРТ temperature check,,
08:30-08:45,,Daily planning conference (S-band),,
08:45-09:15,"FE-1, CDR-11",ISS10-ISS11 handover,,
08:45-09:15,FE-1-11CDR,DOUG S/W installation,,
08:45-09:15,FE1VC,BOP. First cell stimulation,,
09:15-09:45,FE-1,Data transfer from Laptop TP2 to disk SM-FOTO-HDD-05. Tagup with specialists(S-band),,
09:15-09:30,FE1VC,ENEIDE. Hardware setup and activation,,
09:15-11:15,FE-1,HANDOVER – ISS Robotic Arm ops,,
09:30-10:00,FE1VC,ETD. Experiment prep ops,,
09:45-10:15,FE-1,Filling ЕДВ (КОВ) for Elektron,,
10:00-11:00,FE1VC,ETD. Experiment ops,,
10:15-10:45,FE-1,СОЖ maintenance,,
10:45-11:15,FE-1,Data transfer from Laptop TP2 to disk SM-FOTO-HDD-06. Tagup with specialists(S-band),,
11:15-11:50,FE-1-11CDR,ISS10-ISS11 handover,,
11:15-11:45,"FE-1,CDR-11",ISS10-ISS11 handover,,
11:15-13:00,FE1VC,BOP. Cell stimulation and close-out ops. Tagup with specialists (S-band),,
11:45-12:00,CDR-11,BOP. Video imagery of medium changeout in the culture chamber,,
11:50-12:50,FE-1,Physical Exercise (TVIS) Day 3,,
11:50-12:50,CDR,Physical exercise (RED),,
11:50-12:40,FE-1-11,Hardware prepack for return on the Shuttle,,
12:05-12:10,CDR-11,Private medical conference (for the Bracelet questionnaire) (S-band),,
12:40-12:45,FE-1-11,Glove Box (MSG): activation,,
12:50-13:00,CDR,Replace the used dust collector in vacuum cleaner by a new one and stow the oldone,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
