0,1,2,3,4
GMT,,CREW,ACTIVITY,
06:00-06:10,,"CDR, FE-2,FE-4, FE-5",Morning Inspection,
06:00-06:10,,FE-1,Morning InspectionSM ПСС [Caution & Warning Panel] Test,
06:00-06:10,,FE-6,BCAT Nikon D2Xs Battery Changeout,
06:10-06:40,,"CDR, FE-1,FE-2, FE-6",Post-sleep,
06:10-06:20,,FE-4,Post-sleep,
06:10-06:20,,FE-5,Hematocrit Test,
06:20-06:30,,FE-4,Hematocrit Test,
06:20-06:50,,FE-5,Post-sleep,
06:30-06:35,,FE-4,Hematocrit.  Hardware Stow,
06:35-06:50,,FE-4,Post-sleep,
06:40-07:30,,"CDR, FE-1,FE-2, FE-6",BREAKFAST,
06:50-07:40,,FE-5,BREAKFAST,
06:50-07:30,,FE-4,BREAKFAST,
07:30-07:40,,FE-2,Verification of anti-virus scan results on Auxiliary Computer System (ВКС)laptops,
07:30-07:40,,"CDR, FE-1,FE-4, FE-6",Work Prep,
07:40-08:05,,,Daily Planning Conference (S-band)Report To MCC virus scan results,
08:05-08:20,,FE-6,CFE Maintenance Work Area Prep,
08:05-08:25,,FE-5,Work Prep,
08:05-08:15,,"CDR, FE-1,FE-2, FE-4",Work Prep,
08:15-08:55,,"FE-1, FE-4",Progress 414 Transfers and IMS Ops,
08:15-09:15,,FE-2,Replacing IMV hardware storage bags,
08:20-09:35,,FE-6,CFE Hardware Setup,
08:25-08:35,,CDR,CIR Alignment Guide Removal,
08:25-08:50,,FE-5,PWS1 T61P Retrieval and Installation,
08:35-10:05,,CDR,Physical Exercise (ARED),
08:50-08:55,,FE-5,Video Camera Assembly (VCA2) Adjustment,
08:55-09:20,,FE-5,PWS1 T61P BIOS Setting,
08:55-09:30,,"FE-1, FE-4",Chibis To Chibis-M Swap (start). Tagup with specialists,
09:15-09:55,,FE-2,СОЖ Maintenance,
09:20-09:30,,FE-5,PWS1 T61P Software Load,
09:30-10:50,,FE-5,EPO (PL) Demonstration Procedure Review,
09:30-09:40,,"FE-1, FE-4",On MCC Go Mate Chibis-M TLM connector. Tagup with specialists,
09:35-11:35,,FE-6,CFE. VG1 Test,
09:40-10:00,,"FE-1, FE-4",Chibis To Chibis-M Swap (end). Tagup with specialists,
GMT,,CREW,ACTIVITY,
06:00-06:10,,"CDR, FE-2, FE-4, FE-6",Morning Inspection,
06:00-06:10,,FE-1,Morning Inspection.SM ПСС [Caution & Warning Panel] Test,
06:00-06:20,,FE-5,SOLO. Body Mass Measurement Equipment Setup,
06:10-06:40,,"FE-2, FE-4, FE-6",Post-sleep,
06:10-06:30,,"CDR, FE-1",Post-sleep,
06:20-06:30,,FE-5,SOLO. Body Mass Measurement Run,
06:30-06:40,,FE-5,Post-sleep,
06:30-06:40,,CDR,SOLO. Body Mass Measurement Run,
06:30-07:30,,FE-1,SPRUT-2 Experiment Run,
06:40-06:50,,CDR,Post-sleep,
06:40-07:30,,"FE-4, FE-6",BREAKFAST,
06:40-06:50,,FE-5,Space Linear Acceleration Mass Measurement Device (SLAMMD)Equipment Disassembly,
06:40-07:05,,FE-2,BREAKFAST,
06:50-07:20,,FE-5,Post-sleep,
06:50-07:35,,CDR,BREAKFAST,
07:05-07:20,,FE-2,On MCC GO БМП Ф2 Absorption Cartridge Regeneration (start),
07:20-07:45,,FE-2,BREAKFAST,
07:20-07:45,,FE-5,BREAKFAST,
07:30-07:45,,FE-1,BREAKFAST,
07:30-07:45,,"FE-4, FE-6",Work Prep,
07:35-07:45,,CDR,D2XS Battery Charge,
07:45-08:10,,,Daily Planning Conference (S-band),
08:10-08:25,,FE-6,SPHERES Maintenance Work Area Preparation,
08:10-08:35,,FE-5,BREAKFAST,
08:10-08:25,,FE-1,Work Prep,
08:10-08:25,,CDR,BREAKFAST,
08:10-10:00,,FE-2,SM Ventilation System Preventive Maintenance. Group В1,
08:25-09:05,,"FE-1, FE-4",Activation and Inspection of Orlan #4 and #6,
08:25-08:35,,FE-6,SPHERES Video Camera Setup,
08:25-08:50,,CDR,Work Prep,
08:35-10:15,,FE-6,SPHERES - Hardware Prep,
08:35-09:05,,FE-5,Work Prep,
08:50-10:20,,CDR,Physical Exercise (ARED),
09:05-09:25,,FE-1,DC1 БСС [Spacesuit Interface Unit] Checkout,
09:05-09:25,,FE-4,ПхО БСС [Spacesuit Interface Unit] Checkout,
09:25-10:25,,"FE-1, FE-4",Orlan 4 and 6 / DC1 БСС Cooling Loop Separation,
GMT,CREW,ACTIVITY,,
06:00-06:10,"CDR, FE-4, FE-5",Morning Inspection,,
06:00-06:10,FE-2,"Morning InspectionSM ПСС [Caution & Warning Panel] TestInspection of Circuit Breakers [АЗС] on DC1 Power Switch Panel(БВП) and Fuses in DC1 Fuse Boxes БПП-30, БПП-36",,
06:00-06:10,FE-6,BCAT Nikon D2Xs Battery Changeout,,
06:00-06:10,FE-1,Morning Inspection,,
06:10-06:40,"CDR, FE-2, FE-5, FE-6",Post-sleep,,
06:10-06:15,FE-4,Post-sleep,,
06:10-06:15,FE-1,Biochemical Urine Test,,
06:15-06:45,FE-1,Post-sleep,,
06:15-06:20,FE-4,Biochemical Urine Test,,
06:20-06:45,FE-4,Post-sleep,,
06:40-07:20,"CDR, FE-2, FE-5, FE-6",BREAKFAST,,
06:45-07:20,"FE-1, FE-4",BREAKFAST,,
07:20-07:35,,Daily Planning Conference (S-band),,
07:35-07:45,"CDR, FE-2, FE-5, FE-6",Post-sleep,,
07:35-08:35,"FE-1, FE-4",DC1 and ПхО config for EVA,,
07:45-08:05,"CDR, FE-2, FE-5, FE-6",Work Prep,,
08:05-08:15,CDR,USOS Window Shutter Close,,
08:05-08:45,FE-2,MRM2 Preparation and Soyuz 232 Activation before EVA. Report toMCC when БК-3М and Special Wrench are Transferred to MRM2,,
08:05-09:00,"FE-5, FE-6",MARES Hardware Setup,,
08:15-08:25,CDR,Test of D2X Cameras,,
08:35-09:10,"FE-1, FE-4",Orlan Systems Checkout,,
08:45-09:25,FE-2,СОЖ Maintenance,,
08:45-08:55,CDR,PAD Inhibits for EVA,,
09:00-10:30,CDR,Physical Exercise (ARED),,
09:00-09:45,FE-5,MARES Powerup and Computer Setup,,
09:10-09:35,FE-1,ПхО БСС [Orlan Interface Unit] Checkout,,
09:10-09:35,FE-4,DC1 БСС [Orlan Interface Unit] Checkout,,
09:10-09:40,FE-6,MSG A31p Cable Exchange,,
09:25-09:45,FE-2,On MCC Go Elektron Purge after Deactivation,,
09:35-09:50,FE-1,"Comm config before EVA, reconfiguring ПСС (C&W) panel",,
09:35-09:50,FE-4,DC1 БК-3M (1-4) Check,,
09:40-10:40,FE-6,PMM - ENDCONE Cleanup,,
09:45-10:05,FE-5,MARES Vibration Test,,
GMT,CREW,ACTIVITY,,
06:00-06:05,CDR,Reaction Self Test,,
06:00-06:10,"FE-1,FE-2,FE-4",Morning Inspection,,
06:00-06:10,FE-5,Urine Spot Test,,
06:00-06:05,FE-6,Reaction Self Test,,
06:05-06:10,"CDR,FE-6",Morning Inspection,,
06:10-06:30,FE-5,HRF Urine Sample Collection Subject,,
06:10-06:40,"CDR,FE-1,FE-2,FE-4,FE-6",Post-sleep,,
06:30-06:40,FE-5,HRF Urine Sample Insertion Into MELFI,,
06:40-06:45,FE-5,Reaction Self Test,,
06:40-07:35,"CDR,FE-6",BREAKFAST,,
06:40-07:30,"FE-1,FE-4",BREAKFAST,,
06:40-07:30,FE-2,BREAKFAST.SM ПСС [Caution & Warning Panel] Test (after breakfast),,
06:45-07:15,FE-5,Post-sleep,,
07:15-08:15,FE-5,BREAKFAST,,
08:30-10:00,CDR,Physical Exercise (ARED),,
10:00-11:00,CDR,Physical Exercise (CEVIS),,
10:00-11:30,FE-6,Physical Exercise (ARED),,
11:30-13:00,FE-1,Physical Exercise (ARED),,
11:30-13:00,FE-4,"Physical Exercise (TVIS), Day  2",,
12:30-12:50,FE-5,HRF Urine Sample Collection Subject,,
12:50-13:00,FE-5,MELFI Urine Sample Insertion,,
13:00-14:00,.,LUNCH,,
14:00-14:40,FE-1,"СОЖ Maintenance. SM and FGB Flush Counter (СП), Water SupplySystem (SVO), POTOK Air Purification System Data Calldowns",,
14:00-14:20,FE-2,КОБ2 Leak Check (panel 4СПН2),,
14:00-14:05,FE-5,PROK Diet Logging (Day 2-4),,
15:20-15:25,FE-1,HAM radio session set up,,
15:25-15:40,FE-1,Ham Radio Session with the City of Tver,,
