0,1,2,3,4,5
GMT,CREW,ACTIVITY,,,
07:30-07:40,.,Morning inspection,,,
07:40-08:10,.,Post-sleep,,,
08:10-09:00,.,BREAKFAST,,,
11:30-13:00,CDR,"Physical exercise (TVIS), day 1",,,
12:00-13:00,FE-1,"EarthKAM: installation, activation",,,
13:00-14:00,.,LUNCH,,,
14:00-14:30,CDR,СОЖ maintenance,,,
14:15-14:25,FE-1,Transfer file from the Human Research Lab [ЛИЧ] Computer to OpsLAN for downlink to the ground,,,
15:30-17:00,FE-1,Physical Exercise (RED),,,
17:00-18:00,FE-1,Physical Exercise (TVIS),,,
18:00-18:05,FE-1,"Transfer TVIS, RED, and HRM data to MEC.",,,
18:05-18:20,FE-1,HRF1 PC Hard Drive swap,,,
18:20-18:35,FE-1,Questionnaire - log entry,,,
18:30-19:30,CDR,"Physical Exercise (VELO+Load trainer/Cycle 1), day 1",,,
19:30-20:00,.,DINNER,,,
20:00-20:30,.,Daily food prep,,,
20:30-21:30,.,Pre-sleep,,,
21:30-06:00,.,SLEEP,,,
GMT,,CREW,,ACTIVITY,
06:00-06:10,,,,Morning inspection,
06:10-06:40,,"ISS10,ISS11",,Post-sleep,
06:10-06:20,,FE1VC,,NGF. Saliva sample collection,
06:20-06:40,,FE1VC,,Post-sleep,
06:40-07:30,,.,,BREAKFAST,
07:30-07:55,,"CDR-11,FE1VC",,Work prep,
07:30-08:00,,"ISS10,FE-1-11",,Work prep,
07:55-08:00,,FE1VC,,CRISP-2. Open KUBIK lid for air exchange,
07:55-08:00,,CDR-11,,REGENERATION. АРТ temperature check,
08:00-08:15,,.,,Daily planning conference (S-band),
08:15-09:15,,CDR-11,,Connecting Laptop3 to bus 1553 #1. Start Data Download and LoggingApplication on Laptop3. Tagup with specialists (S-band),
08:15-08:30,,FE1VC,,ENEIDE. Hardware setup and activation,
08:15-09:15,,FE-1,,Dismantle ЛКТ (ТА251МБ) and ROM from the Soyuz 215 Habitation Module.Update IMS with stowage location,
08:15-10:15,,"FE-1-11,CDR",,ISS10-ISS11 handover,
08:30-09:30,,FE1VC,,ETD. Experiment ops,
09:15-10:15,,"CDR-11,FE-1",,ISS10-ISS11 handover,
09:30-09:40,,FE1VC,,ETD. Close-out ops,
09:50-10:10,,FE1VC,,ELECT SPACE TEST. Close-out ops,
10:10-10:25,,FE1VC,,ASIA. Hardware disassembly and transfer to Soyuz,
10:15-10:30,,FE-1,,Changeout and stow for return an SM dust filter ПФ cartridge,
10:15-10:35,,"FE-1-11,CDR",,Transfer TVIS and RED data to MEC.,
10:30-11:15,,FE-1,,Return hardware stowage,
10:30-10:50,,CDR-11,,БСР-ТМ. Connect Laptop EGE2,
10:30-11:30,,FE1VC,,LAZIO. Experiment ops with a mask,
10:35-11:35,,CDR,,Physical exercise (TVIS),
10:35-11:35,,FE-1-11,,Physical exercise (CEVIS),
11:30-11:35,,FE1VC,,LAZIO. PCMCIA card replacement,
11:00-11:15,,CDR-11,,LAZIO. Photo imagery during mask experiment ops,
11:15-11:30,,FE-1,,BIOPSY: diet logging,
11:30-11:40,,CDR-11,,Verify ИП-1 sensor installation,
11:30-13:00,,FE-1,,LBNP training (FINAL)Тinit=11:50 Tagup with specialists  (S-band),
11:35-11:45,,"CDR,FE-1-11",,CWC container audit,
11:50-12:45,,CDR(assists),,LBNP training (FINAL) Tagup with specialists  (S-band),
11:55-12:00,,FE1VC,,ENEIDE. Hardware health check,
11:55-12:25,,FE-1-11,,СОЖ maintenance (БРПК separator inspection),
12:00-13:00,,CDR-11,,ETD. Experiment ops,
12:00-12:20,,FE1VC,,ENOSE Close-out ops and transfer data to the Laptop,
12:25-12:40,,FE-1-11,,ADUM (Ultrasound) - CDR scan analysis,
12:35-12:50,,FE1VC,,"AGROSPACE. Photo imagery, data downlink to the ground",
12:40-12:45,,FE-1-11,,ETD. Experiment ops,
12:50-13:00,,FE1VC,,NGF. Saliva sample collection,
13:00-14:00,,.,,LUNCH,
14:00-15:00,,FE1VC,,Prepack for return,
14:00-15:00,,FE-1,,"BIOECOLOGY. Dismantle kits #4,7 replace APT, and transfer to Soyuz",
14:00-14:45,,CDR,,Hardware prepack for return on the Shuttle,
14:20-14:35,,FE-1-11,,Private family conference (S-band),
14:25-14:45,,CDR-11,,IMS file prep,
14:45-15:05,,FE-1-11,,VAJ/Depress pump procedure review,
14:45-15:45,,CDR,,CMOS battery R&R,
14:45-15:15,,CDR-11,,Close Data Download and Logging Application on Laptop3 Tagup withspecialists (S-band),
15:00-15:25,,FE1VC,,ENEIDE. Copy data to a flash card and close-out ops,
15:00-15:30,,FE-1,,BIORISK. Transfer the kit to Soyuz,
15:05-15:50,,FE-1-11,,Airlock vacuum access jumper disconnect from AL PCA VAP,
15:15-15:45,,CDR-11,,Work prep,
15:25-15:40,,FE1VC,,LAZIO. Close-out ops,
15:30-16:30,,FE-1,,"Physical exercise (TVIS), day -3",
15:40-15:55,,FE1VC,,Private medical conference (S-band),
15:45-16:45,,CDR,,Physical Exercise (RED),
15:45-16:15,,CDR-11,,Daily plan review,
15:50-16:35,,FE-1-11,,Airlock depress line disconnect,
15:55-16:05,,FE1VC,,Tagup with ESAOPS (S-band),
16:05-16:15,,FE1VC,,MOP. Log entry,
16:15-17:15,,CDR-11,,Physical Exercise (VELO+Load Trainer-1) introductory program,
16:15-16:45,,FE1VC,,Work prep,
16:30-16:50,,FE-1,,Preparation for МО-21. Ecosphere battery pack charging,
16:35-16:50,,FE-1-11,,Questionnaire - log entry,
16:45-17:15,,FE1VC,,Daily plan review,
16:45-17:00,,CDR,,Daily plan review,
16:50-17:15,,FE-1-11,,Daily plan review,
17:15-17:30,,.,,Daily planning conference (S-band),
17:30-17:45,,FE1VC,,Daily food prep,
17:30-18:00,,CDR-11,,Daily food prep,
17:30-18:00,,"ISS10,FE-1-11",,Work prep,
17:45-18:00,,FE1VC,,NGF. Saliva sample collection,
18:00-18:15,,"CDR-11,FE1VC",,PAO TV coverage prep,
18:00-18:30,,"ISS10,FE-1-11",,Daily food prep,
18:15-18:30,,FE1VC (interview)CDR-11 (operator),,"ESA TV conference (RAI TV)  (То =18.00, Т1, Т2, Т3 from СПП)",
18:30-19:00,,.,,DINNER,
19:00-20:00,,.,,Pre-sleep,
20:00-06:00,,.,,SLEEP,
Task list,,FE1VC,,Imagery of Italy,
GMT,CREW,,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,FE-1,Post-sleep,,,
06:10-06:30,CDR,Post-sleep,,,
06:30-06:40,CDR,Hematocrit.,,,
06:40-06:50,FE-1,Hematocrit,,,
06:40-06:50,CDR,Post-sleep,,,
06:50-06:55,CDR,Hematocrit. Stowage,,,
06:50-07:40,FE-1,BREAKFAST,,,
06:55-07:45,CDR,SPRUT. Experiment ops with first recording. Tagup (S-band),,,
07:40-08:10,FE-1,Prep for work,,,
07:45-08:35,CDR,BREAKFAST,,,
08:10-08:25,FE-1,Food frequency questionnaire,,,
08:25-08:35,FE-1,ТЕРС relocation,,,
08:35-08:50,,Daily planning conference (S-band),,,
08:50-09:05,CDR,IMS tagup (S-band),,,
08:50-09:00,FE-1,EarthKAM: Hardware deactivation and stowage,,,
09:00-09:05,FE-1,Carbon dioxide level status,,,
09:05-09:35,,Shuttle maneuver skill training (R-Bar Pitch),,,
09:35-10:35,CDR,Recovery of CPB-K2M. Tagup w/specialists (S-band),,,
09:35-10:35,FE-1,Physical Exercise (TVIS),,,
10:35-10:40,FE-1,Weekly maintenance of TVIS,,,
10:35-12:05,CDR,Physical Exercise (TVIS) day 1,,,
10:40-12:10,FE-1,Physical Exercise (RED),,,
12:05-12:10,CDR,Weekly maintenance of TVIS,,,
12:10-13:10,FE-1,Crew time for adaptation and familiarization with the station,,,
12:10-12:40,CDR,System config for water transfer from Progress Rodnik to SM Rodnik БВ2,,,
12:40-13:10,CDR,Recovery of CPB-K2M. Tagup w/specialists (S-band),,,
13:10-14:10,FE-1,LUNCH,,,
,,"Water transfer from Progress Rodnik to SM Rodnik БВ2 (status), video",,,
13:10-13:15,CDR,,,,
,,(USOS assets),,,
13:15-13:45,CDR,LUNCH,,,
13:45-13:50,CDR,"Water transfer from Progress Rodnik to SM Rodnik БВ2 (status), video",,,
13:50-14:20,CDR,LUNCH,,,
14:10-18:20,FE-1,Software loading to SSC,,,
14:20-14:25,CDR,"Water transfer from Progress Rodnik to SM Rodnik БВ2 (status), video",,,
14:25-14:55,CDR,ISS crew orientation,,,
14:55-15:00,CDR,"Water transfer from Progress Rodnik to SM Rodnik БВ2 (status), video",,,
15:00-15:30,CDR,ISS crew orientation,,,
15:30-15:40,CDR,"Water transfer from Progress Rodnik to SM Rodnik БВ2 (status), video",,,
16:10-16:40,CDR,"Water transfer from Progress Rodnik to SM Rodnik БВ2 (status), video",,,
16:40-16:50,CDR,Progress БВ2 tank bladder compression,,,
16:50-17:10,CDR,Water transfer from Progress Rodnik to SM Rodnik БВ2 configuration tear,,,
,,down,,,
17:10-17:30,CDR,Air release from SM EDV after water had been transferred to SM RodnikБВ2,,,
17:30-18:30,CDR,Physical Exercise (VELO + Force Loader 1) day 1,,,
18:20-18:25,FE-1,TVIS/RED/HRM data transfer to MEC,,,
18:25-18:35,FE-1,Report prep,,,
18:30-18:35,CDR,Report prep,,,
18:35-18:50,,Daily planning conference (S-band),,,
18:50-19:05,,ISS crew / FD conference (S-band),,,
19:05-19:30,,Report prep,,,
