0,1,2,3,4
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,LUNCH,,
07:30-08:00,,Prep for work,,
08:00-08:15,,Daily planning conference (S-band),,
08:15-09:15,"CDR, FE-1",БВС  S/W reload procedure overview (version 07.01),,
08:15-08:20,FE-2,ACS CDMK СО2 read,,
08:45-10:15,FE-2,Physical exercise (RED),,
09:15-09:45,"CDR, FE-1",Tagup with software reload specialists (version 07.01) (S-band),,
09:45-10:05,FE-1,Copying uplinked file to the floppy disk before Laptop s/w reload,,
09:45-09:50,CDR,MCA valve opening,,
10:05-10:15,CDR,Payload status check,,
10:05-10:10,FE-1,Inspection of БРПК separator,,
10:15-12:15,,Emergency descent training. Tagup with ground specialists (S-band),,
12:15-13:15,CDR,Physical exercise (CEVIS),,
12:15-13:15,FE-1,Physical exercise (VELO + Load Trainer-1 / day 1),,
12:15-12:55,FE-2,Maintenance of СОЖ,,
13:15-14:15,,LUNCH,,
14:15-14:40,CDR,Grab Sample Container (GSC) ops,,
14:15-14:25,FE-2,VOA/GSC photos,,
14:15-15:15,FE-1,Ethernet crew support network reconfig prep,,
14:40-14:55,CDR,FMK deployment FMK,,
15:00-16:00,FE-2,Physical exercise (CEVIS),,
15:15-16:45,FE-1,"Inspection of SM Work Compartment hull and shell behind panels 130, 134,135, 138 and TVIS",,
15:25-15:30,CDR,МСА valve closure,,
15:45-17:15,CDR,Physical exercise (RED),,
16:00-17:30,FE-2,Microgravity Science Glovebox (MSG) troubleshooting,,
16:45-18:15,FE-1,Physical exercise (TVIS – 1),,
17:30-18:10,FE-2,IMS file prep,,
18:10-18:15,FE-2,ACS CDMK СО2 read,,
18:15-18:45,,Daily plan review,,
18:45-19:00,,Daily planning conference (S-band),,
19:00-19:30,,Prep for work,,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily food prep,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-08:10,FE-2,СОЖ maintenance,,
07:30-07:45,FE-1,Return Laptop 3 to initial config following Relaxation experiment,,
07:45-07:50,PLANTS-2. Equipment monitoring,,,
07:50-07:55,СП counter data calldown,,,
07:55-08:00,СВО data calldown,,,
08:00-08:05,Elektron VM: Monitoring air quantity in the gas-liquid mixture,,,
08:05-08:10,БРПК-2 separator inspection,,,
08:20-08:25,FE-2,IMS auto import/export,,
08:25-08:30,СО2 level reading using carbon dioxide monitor,,,
10:00-11:00,Physical exercise (TVIS),,,
11:00-12:30,Physical exercise (RED),,,
11:30-12:30,FE-1,"Physical exercise (VELO + Load Trainer 1, day 2)",,
12:30-13:30,,LUNCH,,
13:35-13:50,CDR,Private psychological conference (S-band),,
13:50-14:05,FE-2,,,
14:05-14:20,CDR,Private family conference (S-band),,
15:05-15:20,FE-1,Private family conference (VHF),,
15:40-16:40,CDR,Physical exercise (TVIS),,
15:45-16:00,FE-2,Private family conference (S-band),,
16:40-18:10,CDR,Physical exercise (RED),,
16:40-18:10,FE-1,"Physical exercise (TVIS, day 2)",,
18:05-18:10,FE-2,СО2 level reading using carbon dioxide monitor,,
18:10-18:40,,Daily plan review,,
18:40-18:55,Daily planning conference (S-band),,,
19:00-19:30,Work prep,,,
19:30-20:00,DINNER,,,
20:00-20:30,Daily food prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
GMT,,Crew,,Activity
06:00–06:10,,,,Morning inspection
06:10–06:40,,,Post-sleep,
06:40–07:30,,,BREAKFAST,
07:30–07:35,,FE-1,,PLANTS-2: payload status check
07:30–07:35,,FE-2,,ACS CDMK CO2 read
07:30–10:10,,CDR,,Weekly housecleaning
07:35–08:05,,FE-2,,
08:15–08:20,,,IMS auto import/export,
08:20–09:10,,,Weekly housecleaning,
09:00–09:35,,FE-1,,"PLASMA CRYSTAL (TEX-20): video downlink. Tagup w/ ground specialist (VHF, S-band)"
09:10–11:10,,FE-2,,Weekly housecleaning
10:10–10:20,,CDR,,VTR-2 head cleaning
10:50–11:10,,FE-1,,"PLASMA CRYSTAL (TEX-20): video downlink. Tagup w/ ground specialist (VHF, S-band)"
