0,1,2,3,4,5
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning Inspection,,,
06:10-06:40,,Post-Sleep,,,
06:40-07:30,,Breakfast,,,
07:30-08:00,,Work Prep,,,
08:00-08:15,,Daily Planning Conference (S-band),,,
08:15-08:55,CDR,PLASMA CRYSTAL. Experiment Module Chamber Evacuation. Tagupw/specialists. (S-band),,,
08:30-08:35,FE-1,CO2 Monitoring,,,
08:35-08:50,Questionnaire – Log Entry,,,,
08:50-09:20,MPLM Kit Audit,,,,
08:55-09:30,CDR,SM Ventilation Preventive Maintenance. Group B,,,
09:30-10:20,PLASMA CRYSTAL. Software Load,,,,
09:35-10:35,FE-1,Hardware Prepack for Orbiter Return,,,
10:20-12:05,CDR,SM Ventilation Preventive Maintenance. Group B,,,
10:35-11:05,FE-1,PBA and PFE Inspection,,,
12:05-12:50,Flow Rate Measurement at Intermodule Ventilation Valve,,,,
12:05-12:10,CDR,PLASMA CRYSTAL-3. Leak Check,,,
12:10-13:10,Physical Exercise (VELO + FL1) – Day 4,,,,
12:50-13:05,FE-1,Reboot of All PCS (Weekly),,,
13:05-13:10,OCA SSC Router Reboot,,,,
13:10-14:10,,Lunch,,,
14:10-14:40,CDR,SM Ventilation Preventive Maintenance. Group B,,,
14:10-14:30,FE-1,IMS File Prep,,,
14:30-14:40,PAO Event Hardware Setup,,,,
14:40-14:50,,PAO Event Crew Prep,,,
14:50-15:10,,Public Affairs Event (Ku+S-band),,,
15:10-15:40,FE-1,СОЖ Maintenance,,,
15:10-15:15,CDR,PLASMA CRYSTAL-3. Leak Check,,,
15:20-15:25,On MCC Go ISS Repress w/O2 from Progress 353 СрПК (Start),,,,
15:25-16:25,SM Ventilation Preventive Maintenance. Group B,,,,
15:40-16:40,FE-1,Physical Exercise – TVIS,,,
16:25-16:30,CDR,ISS Repress w/O2 from Progress 353 СрПК (End),,,
16:40-18:10,Physical Exercise – TVIS – Day 4,,,,
16:40-18:10,FE-1,Physical Exercise – RED,,,
18:10-18:15,"TVIS, RED, and HRM Data Transfer to MEC",,,,
18:10-18:15,CDR,PLASMA CRYSTAL-3. Leak Check,,,
18:45-19:15,,Report Prep,,,
19:15-19:30,,Daily Planning Conference (S-band),,,
19:30-19:45,,FD/Crew Conference (S-band),,,
19:45-20:15,,Dinner,,,
20:15-20:30,,Daily Food Prep,,,
20:30-21:30,FE-1,Pre-Sleep,,,
20:30-21:20,CDR,Pre-Sleep,,,
21:20-21:25,PLASMA CRYSTAL-3. Leak Check,,,,
21:25-21:30,PLASMA CRYSTAL-3. Turbopump Deactivation,,,,
21:30-06:00,,Sleep,,,
Task List,CDR,URAGAN. Observation and Photo Imagery,,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-08:00,Work prep,,,,
08:05-08:20,Daily planning conference (S-band),,,,
08:20-11:20,"Relocation Onboard Training. Tagup with specialists. (VHF, S-band)",,,,
11:25-12:55,CDR,Physical Exercise (TVIS) Day 3,,,
,FE-1,PCS HDD Cloning,,,
12:55-13:55,,LUNCH,,,
13:55-14:35,FE-1,A/L smoke detector inspection,,,
14:00-14:10,CDR,PLANTS-2. Data downlink (init),,,
14:35-15:10,FE-1,Lab smoke detector inspection,,,
15:00-15:30,CDR,СОЖ maintenance,,,
15:10-15:40,FE-1,Inspection of Node-1 smoke detector,,,
15:30-15:40,CDR,PLANTS-2. Data downlink (term),,,
15:40-16:40,FE-1,Physical Exercise (TVIS),,,
15:40-16:00,CDR,IMS file prep,,,
16:00-16:20,PLANTS-2. Plant sample collection,,,,
16:40-18:10,FE-1,Physical Exercise (RED),,,
17:05-17:10,CDR,On MCC GO: ISS O2 repress from Progress 353 СрПК (Oxygen Supply Facility)(start),,,
17:10-18:10,"Physical exercise (VELO + Load Trainer/Cycle 1), day 3",,,,
18:10-18:15,ISS O2 repress from Progress 353 СрПК (terminate),,,,
,FE-1,"Transfer TVIS, RED, and HRM data to MEC",,,
19:00-19:15,,Daily planning conference (S-band),,,
19:30-20:00,DINNER,,,,
20:00-20:30,Daily food prep,,,,
20:30-21:30,Pre-sleep,,,,
21:30-06:00,SLEEP,,,,
GMT,CREW,ACTIVITY,,,
04:10-04:20,"CDR, FE-1",Morning inspection,,,
