0,1,2,3,5
Time,Crew,,,
,"CDR,FE-3,",,,
06:00-06:10,,Station inspection,,
,"FE-2, FE-4",,,
06:00-06:05,"FE-5,FE-6",Self-test for reaction,,
06:05-06:10,"FE-5,FE-6",Station inspection,,
06:10-06:40,.,Post-sleep,,
06:40-07:30,CDR,Breakfast. Testing CWP in SM (after breakfast),,
,"FE-2,FE-3,",,,
06:40-07:30,"FE-4,FE-5,",Breakfast,,
,FE-6,,,
,,Weekly housekeeping,,
,,Preventive maint of СВ SM gr Е,,
07:30-10:30,CDR,,,
,,Inspection СКВ,,
,,Cleaning fan ЦВ2 in FGB,,
07:30-10:30,"FE-3,FE-5",Weekly housekeeping,,
07:30-08:30,FE-2,,,
,,Weekly housekeeping,,
07:30-10:30,FE-4,,,
07:30-10:30,FE-6,Weekly housekeeping,,
08:30-08:40,FE-2,KASCAD. Manual mixing in bioreactor,,
09:15-10:30,FE-2,PE ARED,,
10:30-12:00,CDR,PE TVIS-1,,
10:30-12:00,FE-5,PE ARED,,
10:30-10:35,FE-3,CGBA - status check,,
,,Weekly housekeeping,,
10:30-12:30,FE-2,,,
,,"Cleaning prefilters in УОВ ""Potok"" in SM and FGB (after 12:00)",,
11:50-13:20,FE-4,PE TVIS-1,,
12:00-12:05,FE-5,P/L-start video playback,,
12:00-13:00,FE-6,PE T2,,
13:25-13:55,.,Weekly planing conference (S-band),,
13:55-14:55,.,Midday meal,,
14:55-15:05,FE-5,HMS-food questionnaire,,
14:55-15:05,FE-6,HMS-food questionnaire,,
14:55-15:35,CDR,СОЖ maint,,
14:55-15:25,FE-3,REC TK - QD config,,
16:00-16:20,FE-4,Holter AD - daily registration (end),,
16:05-16:10,FE-5,P/L - end video playback,,
16:30-17:30,FE-4,PE ВЕЛО-1,,
16:30-18:00,FE-6,PE ARED,,
16:35-17:35,FE-5,PE T2,,
16:45-17:00,FE-3,Log entry,,
17:00-18:00,FE-3,PE CEVIS,,
17:30-18:30,CDR,PE ВЕЛО-1,,
17:35-17:50,FE-5,Log entry,,
18:00-19:30,FE-3,PE ARED,,
18:15-19:30,FE-2,PE TVIS-4,,
18:25-18:40,FE-5,PFC,,
19:30-21:30,"CDR,FE-4",Pre-sleep,,
19:30-19:40,FE-2,KASCAD - manual micing in bioreactor,,
19:30-21:25,"FE-3,FE-5",Pre-sleep,,
19:30-20:10,FE-6,Pre-sleep,,
19:40-21:30,FE-2,Pre-sleep,,
20:10-20:25,FE-6,PFC,,
20:25-21:25,FE-6,Pre-sleep,,
21:25-21:30,"FE-5,FE-6",Self-test for reaction,,
21:25-21:30,FE-3,BCAT – reminder,,
21:30-06:00,.,Sleep,,
,"CDR,FE-2,FE-4",Disaster zone photography,,
TASK LIST,"CDR,FE-4",EKON - observation and photographing,,
,"CDR,FE-2,FE-4",Reports for Roscosmos website,,
GMT,,,,
,,,Station inspection,
,CDR,,Testing CWP in SM,
06:00-06:10,,,Inspecting cnctr СМ-У on МНР-НС behind pan.139 АСУ,
,"FE-2,FE-4,",,,
,"FE-5,FE-6",,Station inspection,
06:00-06:05,FE-3,,Reaction self test,
06:05-06:15,FE-3,,Station inspection,
06:10-06:40,"CDR,FE-2,FE-4, FE-5,FE-6",,Post-sleep,
06:15-06:45,FE-3,,Post-sleep,
06:40-07:15,"CDR,FE-2,FE-4, FE-5,FE-6",,Breakfast,
06:45-07:15,FE-3,,Breakfast,
07:15-07:35,,,DPC (S-band),
07:35-08:00,,,Breakfast,
08:00-08:20,,,Work prep,
08:20-10:20,FE-4,,"Unloading  Progress 416, updating IMS",
08:20-09:35,CDR,,Lower limb veins study,
08:20-08:30,FE-2,,KASKAD. Manual mixing in bioreactor,
08:20-08:30,"FE-6,FE-5",,JAXA-SM – procedure review,
08:30-08:55,FE-6,,JAXA – prep for video downlink,
08:30-09:30,FE-2,,"Unloading  Progress 416, updating IMS",
08:30-10:00,FE-5,,PE ARED,
08:50-09:00,FE-3,,CIR - rack guides removal,
08:55-09:45,FE-6,,JAXA – video downlink,
09:15-09:25,FE-3,,Activating camcorder to record Robonaut activities in Node 2,
09:25-09:45,FE-3,,Robonaut – worksite prep,
09:30-10:45,FE-2,,Lower limb veins study,
09:35-10:35,CDR,,PE T2,
09:45-10:45,FE-3,,Hardware setup for Robonaut,
10:00-10:45,"FE-6,FE-5",,JAXA – SМ – setup for photo/video downlink,
10:20-11:50,FE-4,,PE TVIS-3,
10:35-13:05,CDR,,"Troubleshooting FEТС2-12: removal of ПЦБ, R&R of БС1 ПЦБ, installation of ПЦБ.  Specialist tagup.(S-band)",
10:45-11:45,FE-5,,Educational payload ops procedure review,
10:45-11:00,FE-6,,JAXA-SM – cleanup ops,
10:45-10:50,FE-3,,ROBONAUT- MPC setup,
10:45-11:50,FE-2,,PNEVMOKARD. Experiment session,
10:50-11:20,FE-3,,Robonaut powerup,
11:35-12:15,"FE-3,FE-6",HTV. Cargo transfer,,
11:05-11:35,FE-6,SAFER checkout,,
11:20-11:35,FE-3,Journal entry,,
11:45-12:15,FE-5,SAFER checkout,,
11:50-13:05,FE-2,PE ARED,,
11:50-12:30,FE-4,СОЖ maintenance,,
12:30-13:00,FE-4,Prep for R&R of  23А288 (А5) in FGB СУБК - review of animation video,,
12:35-13:05,FE-5,"SLAMMD – hardware setup,  connect ПК HRF to SLAMMD, SLAMMD powerup",,
12:50-13:00,FE-3,HRF - ПК РС2 troubleshooting and report on the results,,
12:55-13:05,FE-6,Conference on HTV- delivered cargo,,
13:00-14:00,FE-4,Midday meal,,
13:05-14:05,"CDR,FE-2,FE-6, FE-5,FE-3",Midday meal,,
14:00-15:10,FE-4,"Unloading  Progress 416, updating IMS",,
14:05-16:35,CDR,"Troubleshooting FEТС2-12: removal of ПЦБ, R&R of БС1 ПЦБ, installation of ПЦБ Specialist tagup.(S-band)",,
14:05-14:35,FE-2,ВКС laptops antivirus update,,
14:05-14:50,"FE-3,FE-6,FE-5",EVA procedure review,,
14:35-15:35,FE-2,"Unloading  Progress 416, updating IMS",,
14:50-15:05,FE-5,SLAMMD – check run,,
14:50-15:00,FE-3,HMS – defibrillator inspection,,
15:05-15:15,FE-3,Robonaut power off,,
15:10-16:40,FE-6,PE ARED,,
15:10-16:00,FE-4,Transfering USOS liquid waste into WDS ATV (start),,
15:15-15:35,FE-3,HRF1-SLAMMD. Body mass measurement,,
15:20-15:50,FE-5,VIABLE – bag inspection,,
15:35-16:50,FE-2,PE TVIS-2,,
15:35-15:40,FE-3,Robonaut – Camcorder config in Lab module,,
15:40-15:50,FE-3,PAO equipment prep,,
15:50-15:55,"FE-5,FE-3",Crew prep for PAO,,
15:55-16:15,"FE-5,FE-3",PAO,,
16:20-16:30,FE-3,BCAT-C1 – timer reset,,
16:20-16:40,FE-5,HRF1-SLAMMD. Body mass measurement,,
16:30-17:50,FE-4,Repairing link-rod and replacing sleeve for ВБ-3М generator unit Specialist tagup if needed.(S-band),,
16:35-17:35,FE-3,PE Т2,,
16:40-17:10,FE-5,VIABLE-PL - photo,,
16:40-17:00,FE-6,HRF1-SLAMMD. Body mass measurement,,
16:50-17:50,FE-2,"Unloading  Progress 416, updating IMS",,
17:00-17:20,FE-6,SLAMMD – teardown,,
17:10-17:20,FE-5,BSA cycling end,,
GMT,,,,
,,,Morning Inspection,
06:00-06:10,CDR,,SM ПСС [Caution & Warning Panel] Test,
,,,Inspection of СМ-У connector on МНР-НС separator pump behind,
,,,АСУ panel 139,
06:00-06:10,"FE-4,FE-2,FE-3",,Morning Inspection,
06:00-06:05,FE-5,,HRF Closeout Ops,
06:00-06:05,FE-6,,REMINDER-SPRINT – Reading Reminder,
06:05-06:10,FE-5,,Urine Spot Test,
06:05-06:10,FE-6,,Morning Inspection,
06:10-06:40,"CDR,FE-2,FE-4, FE-3,FE-6",,Post-sleep,
06:10-06:30,FE-5,,HRF Urine Sample Collection Subject,
06:30-06:35,FE-5,,HRF Urine Sample Insertion Into MELFI,
06:35-06:40,FE-5,,REMINDER-SPRINT – Reading Reminder,
06:40-07:30,"CDR,FE-2,FE-4, FE-3",,BREAKFAST,
06:40-06:50,FE-5,,Morning Inspection,
06:40-07:00,FE-6,,BREAKFAST,
06:50-07:00,FE-5,,HRF Refrigerated Centrifuge Setup,
07:00-07:15,FE-6,,HRF Sample Collection,
07:00-07:20,FE-5,,HRF Sample Collection,
07:15-07:45,FE-6,,BREAKFAST,
07:20-07:30,FE-5,,Post-sleep,
07:30-07:45,"CDR,FE-2,FE-4, FE-3",,Work Prep,
07:30-07:40,FE-5,,HRF Refrigerated Centrifuge Configuration,
07:45-08:10,.,,Daily Planning Conference (S-band),
08:10-08:20,"CDR,FE-4",,Work Prep,
08:10-09:40,FE-2,,Installation of SW v. 3.4 on RSK1 Laptop. Tagup with specialists (S-band),
08:10-08:20,FE-3,,BCAT-C1 Timer Settings Adjustment,
08:10-08:15,FE-5,,HRF Refrigerated Centrifuge Spin Terminate,
08:10-08:45,FE-6,,MSPR Laptop Hard Drive Swap,
08:15-08:25,FE-5,,Nutrition and Repository Blood Sample Insertion into MELFI,
08:20-08:50,CDR,,DC1 EVA Support Panel (ПОВ) Test,
08:20-09:20,FE-4,,Replacement of Lights and attachment brackets for ЛП-10 cartridges on Orlan-MK Space Suits #4 on ISS,
08:20-08:30,FE-3,,EHS – start of AQM ops,
08:25-08:40,FE-5,,Post-sleep,
08:30-10:00,FE-3,Physical Exercise (ARED),,
08:40-09:30,FE-5,BREAKFAST,,
08:50-09:20,CDR,ПхО EVA Support Panel (ПОВ) Test,,
09:20-10:00,"CDR,FE-4","Activation and Inspection of Orlan suits #5, #6",,
09:20-10:15,FE-6,Physical Exercise Т2,,
09:30-09:50,FE-5,Work Prep,,
09:40-10:10,FE-2,Auxiliary Laptop Anti-Virus Update,,
09:50-10:30,FE-5,KUBIK interface swap,,
10:00-11:20,"CDR,FE-4",Replacement of Lights and attachment brackets for ЛП-10 cartridges on Orlan-MK Space Suits #4 on ISS,,
10:00-10:35,FE-3,Laptop deployment in EXPRESS-7 rack,,
