0,1,2,3,4
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
07:30-07:45,,Work prep,,
07:45-08:00,,Daily planning conference (S-band),,
08:00-08:15,,Work prep,,
08:15-11:15,"CDR,FE-1",? ????-150? ? troubleshooting. Tagup with specialists (S-band),,
08:15-08:45,FE-2,BPS – chamber 3 gas sampling,,
08:45-08:55,FE-2,BPS gas sampling: crew assessment,,
08:55-09:10,FE-2,FFQ,,
09:10-10:10,FE-2,Physical exercise (TVIS),,
10:10-11:40,FE-2,Physical exercise (RED),,
11:15-11:45,CDR,? ? ?  maintenance,,
11:15-11:30,FE-1,Increment 4 payload status check,,
11:30-11:45,FE-1,FFQ,,
11:45-12:45,"FE-1,FE-2",Crew personal time: return prep,,
11:45-12:45,CDR,Physical exercise (TVIS-2),,
12:45-13:45,,LUNCH,,
13:45-14:45,,UF-2 EVA plan review,,
14:45-15:15,,UF-2 EVA tagup (S-band),,
15:15-17:10,FE-2,BPS – chamber 1 harvest,,
15:15-15:40,CDR,IMS file prep,,
15:20-15:25,FE-1,EHS-IV CPDS power cycle,,
15:25-16:25,FE-1,Physical exercise (TVIS),,
15:40-16:40,CDR,Crew personal time: return prep,,
16:25-17:55,FE-1,Physical exercise (RED),,
16:40-16:45,CDR,????-2 separator inspection,,
16:45-18:15,CDR,Physical exercise (TVIS+RED)-2,,
17:10-17:25,FE-2,BPS - CO2 cylinder changeout,,
17:25-17:35,FE-2,BPS CO2 cylinder changeout: crew assessment,,
17:35-18:15,FE-2,TVIS and RED data transfer to MEC,,
17:55-18:15,FE-1,? ? ? ?  port reconfig,,
18:15-18:30,,Daily plan review,,
18:30-18:45,,Daily planning conference (S-band),,
18:45-19:00,,Daily plan review,,
19:00-19:30,,Work prep,,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily food prep,,
20:30-21:30,,Pre-sleep,,
21:30-06:00,,SLEEP,,
GMT,Crew,Activity,,
05:50–06:00,"CDR, VC CDR",Morning inspection,,
06:00–06:45,CDR,BIOTEST: metabolic adaptation in weightlessness,,
06:00–06:20,VC CDR,,,
06:00–06:10,"FE-1, FE-2,VC FE1, VC SFP",Morning inspection,,
06:10–06:25,VC SFP,Post-sleep,,
06:10–06:40,"VC FE1, FE-1,FE-2",,,
06:20–06:25,VC CDR,PLASMA CRYSTAL-3: turbo pump activation,,
06:25–06:40,"VC CDR, VCSFP",CCE: saliva sample collection,,
06:40–07:30,"FE-1, FE-2",BREAKFAST,,
06:40–07:05,VC FE1,,,
06:40–07:00,"VC CDR, VCSFP",,,
06:45–07:00,CDR,Post-sleep,,
07:00–07:30,BREAKFAST,,,
07:00–07:10,"VC CDR, VCSFP",Prep for TV coverage,,
07:05–07:15,VC FE1,Photo/video ops: Italian territory,,
07:10–07:30,"VC CDR, VCSFP",TV report for the South African media (CNN),,
07:15–07:30,VC FE1,BREAKFAST,,
07:30–08:00,"ISS4,VC CDR, VC FE1",Prep for work,,
07:30–07:35,VC SFP,CCE: metabolic log entry: food and fluids intake,,
07:35–08:00,Prep for work,,,
08:00–08:10,VC FE1,Daily planning conference (S-band),,
08:00–08:15,"ISS4,VC CDR, VCSFP",,,
08:10–09:15,VC FE1,CHIRO: monitoring impairment of muscle function in weightlessness,,
08:15–08:30,CDR,Regeneration of ? 2 absorptive bed in ?? ?  (end),,
08:20–08:30,VC CDR,Prep for TV coverage,,
08:30–08:45,VC CDR,CHIRO: video recording 2,,
08:35–08:45,VC SFP,Prep for TV coverage,,
08:45–09:15,"FE-1, FE-2",SSRMS DOUG software refresher,,
08:45–09:00,"VC CDR, VCSFP",TV report for the South African media,,
08:55–09:10,CDR,URAGAN Earth observations and photography,,
09:05–09:15,VC SFP,D1X still camera: battery charge,,
09:15–09:45,"FE-1, VC SFP",E-mail ops (Ku-band),,
09:20–09:40,"VC CDR, VC FE1",BMI: preparatory ops,,
09:20–10:20,"CDR, FE-2",Replacement of SM dust filters ? ? 1-4,,
09:40–09:45,"VC CDR, VC FE1",BMI: recording of demonstration video,,
09:45–11:30,"VC CDR, VCSFP",CCE: bungee test/veloergometer-3 test,,
09:45–10:25,FE-1,INTERACTIONS: data entry,,
10:10,VC FE1,BMI: blood pressure reading (start),,
