0,1,2,3,4
GMT,CREW,ACTIVITY,,
06:00-06:05,CDR,Reaction Self Test,,
06:00-06:10,"FE-1, FE-2,FE-4, FE-5",Morning Inspection,,
06:00-06:10,FE-6,BCAT Nikon D2Xs Battery Changeout,,
06:05-06:10,CDR,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,FE-2,BREAKFASTSM ПСС [Caution & Warning Panel] Test (after breakfast),,
06:40-07:30,"FE-1, FE-4,FE-5",BREAKFAST,,
06:40-07:40,FE-6,BREAKFAST,,
06:40-07:35,CDR,BREAKFAST,,
07:30-09:05,FE-2,"Weekly HousekeepingPreventive Maintenance of SM Ventilation Subsystem, Group EFGB ЦВ2 Fan Cleaning",,
07:30-10:05,FE-1,,,
07:30-10:30,FE-4,,,
07:30-10:30,FE-5,Weekly Housekeeping,,
07:35-10:15,CDR,Weekly Housekeeping,,
07:40-09:35,FE-6,Weekly Housekeeping,,
09:05-10:35,FE-2,"Physical Exercise (TVIS), Day 1",,
09:35-11:05,FE-6,Physical Exercise (ARED),,
10:05-11:35,FE-1,"Physical Exercise (TVIS), Day 1",,
10:15-10:20,CDR,CGBA Status Check,,
10:20-10:30,CDR,ISS HAM  Radio Setup in Service Module,,
10:30-10:45,CDR,ISS HAM Radio Session from SM,,
10:30-10:45,FE-4,Private Family Conference (S + Ku-band),,
11:05-11:10,FE-6,MPC Power Up,,
11:05-12:35,CDR,Physical Exercise (ARED),,
11:05-12:35,FE-4,"Physical Exercise (TVIS), Day 1",,
11:05-12:30,FE-2,Weekly HousekeepingCleaning Air Purification System [УОВ] Potok in SM and FGB (after 12:00),,
11:10-12:10,FE-6,Weekly Housekeeping,,
12:10-12:25,FE-1,Private Psychological Conference (VHF),,
12:35-13:05,.,Weekly Planning Conference (S-band),,
13:05-14:05,.,LUNCH,,
14:05-14:45,FE-2,СОЖ Maintenance,,
14:05-14:15,FE-6,BCAT6 Camera Checkout,,
14:05-14:20,FE-1,Private Family Conference (S + Ku-band),,
14:10-14:20,CDR,Food Frequency Questionnaire,,
15:15-15:30,FE-2,Private Psychological Conference (VHF),,
15:25-15:40,FE-5,Private Family Conference,,
15:35-16:35,FE-1,"Physical Exercise (VELO), Day 1",,
15:35-16:35,FE-4,Physical Exercise (ARED),,
16:00-17:00,FE-6,Physical Exercise T2,,
16:35-17:10,"FE-1, FE-2,FE-4","TV greeting (То=16:35, Т1, Т2, Т3 from СПП)",,
