0,1,2,3,4
GMT,,CREW,,ACTIVITY
06:00-06:10,,FE-4,,Morning InspectionSM ПСС [Caution & Warning Panel] Test
06:00-06:10,,FE-5,,Morning Inspection
06:00-06:05,,CDR,,BCAT Nikon D2Xs Battery Changeout
06:05-06:15,,CDR,,Morning Inspection
06:10-06:40,,"FE-4, FE-5",,Post-sleep
06:15-06:45,,CDR,,Post-sleep
06:40-07:30,,"FE-4, FE-5",,BREAKFAST
06:45-07:35,,CDR,,BREAKFAST
07:30-07:45,,"FE-4, FE-5",,Work Prep
07:35-07:45,,CDR,,Work Prep
07:45-08:00,,,,Daily Planning Conference (S-band)
08:05-08:35,,FE-5,,Ultrasound 2 Hardware Setup
08:05-09:20,,CDR,,Physical Exercise T2
08:05-08:45,,FE-4,,Sampling condensate water [КАВ] from [СРВ-К2М] upstream of Gas-Liquid MixtureFilter (ФГС) (sampler removal)
08:45-09:05,,FE-4,,"Sampling condensate water [КАВ] upstream of СРВ-К2М БКО [Water PurificationColumn Unit] (setup, install sample bag for flush)"
08:50-10:15,,FE-5,,Integrated Cardiovascular Resting Echo Ultrasound 2 (ICV-R/E 2) Prep and Scan
09:05-09:25,,FE-4,,SVO-ZV water sampling using bags
09:20-10:10,,CDR,,ICV - Echo Scanning Assistance
09:25-09:55,,FE-4,,"Water sampling to bags from БРП-М (HOT, WARM)"
10:00-10:10,,FE-4,,Sampling condensate water [КАВ] upstream of СРВ-К2М БКО (sampler replacement)
10:10-11:25,,FE-4,,"Physical Exercise (TVIS), Day 3"
10:10-10:20,,CDR,,Setup Microbial Removal Filter (MRF) to use as a gas trap during transfer
10:20-10:35,,CDR,,Transfer water from CWC-I and purge air as needed
10:35-11:25,,CDR,,Crew Departure Prep
10:30-10:40,,FE-5,,Ultrasound 2 Data Transfer
10:40-11:25,,FE-5,,VI Scanning Ops
11:25-12:10,,,,Soyuz 702 Sokol Suit Leak Check
12:10-12:25,,"FE-4, FE-5",,Drying Sokol spacesuits: setting up suits 1 and 2 (Soyuz 702) for drying
12:25-12:40,,FE-5,,Ultrasound 2 Hardware Power Off
12:25-12:55,,FE-4,,Crew Departure Prep
12:40-12:50,,FE-5,,FMK Stow
12:45-12:55,,CDR,,WRS Volume Leak Check
12:55-13:10,,CDR,,Private Special Conference
12:55-13:55,,"FE-4, FE-5",,LUNCH
13:10-13:55,,CDR,,LUNCH
13:55-14:15,,CDR,,BCAT6 - Clear Sample Setup
14:00-14:10,,FE-4,,"Replacing ИК0501 CO2 Filter Unit (БФ). Install #126 (00054191R,СМ1РО_4_449_1, Bag 354-1 (00038525R)). Pre-pack dismantled item fordisposal via Progress 413. Update IMS"
14:00-15:00,,FE-5,,Crew Departure Prep
14:10-14:25,,FE-4,,"Sampling condensate water [КАВ] upstream of СРВК-2М БКО  (remove sampler,disassemble config, discard)"
14:15-14:45,,CDR,,Binary Colloidal Alloy Test-3 Sample Homogenization
14:25-14:55,,FE-4,,Crew Departure Prep
14:45-15:00,,CDR,,IMS and Stowage Conference
14:55-15:05,,FE-4,,"Terminate suits 1, 2 drying (Soyuz 702)"
15:00-15:55,,FE-5,,ICV ICV Data Download
15:05-15:20,,FE-4,,Start suit 3 drying and set up the first pair of gloves for drying (Soyuz 702)
15:15-15:30,,CDR,,Terminate first CWC-I transfer & initiate the second .
15:20-15:50,,FE-4,,Rodnik БВ-2 SM Drain Valve Checkout.  Tagup with specialists (S-band)
15:30-16:45,,CDR,,Physical Exercise (ARED)
15:50-15:55,,FE-4,,Terminate drying the first pair of gloves and start drying the second pair (Soyuz 702)
15:55-16:25,,FE-4,,СОЖ Maintenance
15:55-16:55,,FE-5,,Physical Exercise T2
16:25-16:30,,FE-4,,Terminate drying the second pair of gloves (Soyuz 702)
16:30-17:45,,FE-4,,"Physical Exercise (TVIS), Day 3"
