0,1,2,3,4
Time,Crew,Activities (odf or rg),,
23:00-23:10,"FE-5,FE-3,FE-4",Morning inspection,,
23:00-23:05,"FE-2,FE-1",SLEEP -  data logging FE-2,,
23:00-23:10,CDR,Morning inspection,,
23:05-23:10,"FE-2,FE-1",Morning inspection,,
23:10-23:40,"FE-2,FE-5,FE-3,FE-4",Post-sleep,,
23:10-23:25,FE-1,Post-sleep,,
23:10-23:25,CDR,Biochem urine analysis,,
23:25-23:55,CDR,Post-sleep,,
23:25-23:40,FE-1,Biochem urine analysis,,
23:40-00:00,FE-1,Post-sleep,,
23:40-00:30,"FE-2,FE-3,FE-4,FE-5",Breakfast,,
23:55-00:45,CDR,Breakfast,,
00:00-00:50,FE-1,Breakfast,,
00:30-01:30,FE-5,PE (CEVIS),,
00:30-01:30,FE-4,ARED – cable change,,
01:00-01:40,"CDR,FE-1",Prepping ПхО for EVA,,
01:00-01:40,FE-3,Cofiguring ISS systems for EVAOn SM ПСС switchLocal,,
01:35-02:50,FE-2,PE (ARED),,
01:35-01:40,FE-4,JEM – window shutter closing,,
01:40-02:15,"FE-1,CDR",Orlan system check,,
01:40-02:40,FE-3,PE (ВЕЛО) -4,,
01:40-02:40,FE-4,ISS crew orientation,,
02:15-02:40,CDR,Checking Orlan IU in  ПхО,,
02:15-02:25,FE-1,Checking oxygen unite БК-3 (1-4) in DC1,,
02:40-02:45,FE-4,EHS - GC/DMS start,,
02:40-03:10,FE-3,Hygiene,,
02:40-02:50,"CDR,FE-1","Comm config for EVA, switching C&W from ПСС to --В",,
02:45-02:55,FE-4,ARED – guides inspection,,
02:50-03:50,FE-5,ISS crew orientation,,
02:50-04:55,FE-2,TVIS – activation and checkup,,
02:50-03:30,"FE-1,CDR","Checking Orlans, IU, comm., medical params via tlm",,
02:40-03:10,FE-3,Hygiene after PE,,
02:50-04:55,FE-2,TVIS – activation and checkup,,
02:55-03:00,FE-4,ARED - guides inspection,,
03:00-03:15,FE-4,ARED – flywheel cylinder removal,,
03:10-05:10,FE-3,Soyuz 225 unloading,,
03:15-04:40,FE-4,PE ARED,,
03:30-04:10,"FE-1,CDR",MEAL,,
04:10-04:30,"CDR,FE-1",Final inspection of Orlans and Interface Units.,,
04:30-06:00,FE-5,PE ARED,,
04:30-05:00,"CDR,FE-1",Donning Orlans,,
04:40-05:40,FE-4,PE CEVIS,,
05:00-06:45,"CDR,FE-1",EVA depress,,
05:10-05:50,FE-3,СОЖ maintenance,,
06:00-07:00,"FE-5,FE-3,FE-4,FE-2",Afternoon meal,,
06:45-07:25,"FE-1,CDR",EVA23 – transfer docking cone to СтА III пл (+У) ПхО,,
07:00-08:00,FE-3,ISS crew orientation,,
07:00-07:10,FE-2,JAXA – crew report,,
07:00-07:15,FE-5,BISE – video hw installation,,
07:05-07:10,FE-4,Unpower  VOA,,
07:10-07:40,FE-2,J-ASTRO - report,,
07:10-07:35,FE-4,CSA-O2 calibration - ECS,,
07:15-07:55,FE-5,BISE – video hw installation,,
07:25-08:25,"FE-1,CDR",EVA repress,,
07:40-07:45,FE-4,EHS - GC/DMS end,,
07:50-08:05,FE-2,Food questionnaire,,
07:55-08:15,FE-4,BISE- experiment run,,
08:00-08:20,FE-3,IMS update,,
08:05-09:05,FE-2,Robotics – reviewing materials on main tasks,,
08:10-08:15,FE-5,BISE – photographing,,
