0,1,2,3,4,5
,GMT,,CREW,,ACTIVITY
,06:00-06:05,,CDR,,Reaction Self Test
,06:00-06:10,,FE-5,,Urine Spot Test
,06:00-06:05,,FE-6,,Reaction Self Test
,06:05-06:10,,CDR,,Morning Inspection
,06:10-06:40,,"CDR,FE-6",,Post-sleep
,06:10-06:30,,FE-5,,FE-5 Urine Collection
,06:30-06:40,,FE-5,,HRF Urine Sample Insertion Into MELFI
,06:40-06:45,,FE-5,,Reaction Self Test
,06:40-07:30,,"CDR,FE-6",,BREAKFAST
,06:45-06:55,,FE-5,,Morning Inspection
,06:55-07:25,,FE-5,,Post-sleep
,07:25-08:15,,FE-5,,BREAKFAST
,07:30-07:40,,FE-1,,Morning Inspection. SM ПСС [Caution & Warning Panel] Test
,07:30-07:40,,"FE-2,FE-4",,Morning Inspection
,07:40-08:10,,"FE-1,FE-2,FE-4",,Post-sleep
,08:10-09:00,,"FE-1,FE-2,FE-4",,BREAKFAST
,08:20-08:30,,CDR,,Closing USOS Window Shutters
,08:30-08:40,,CDR,,Ham Radio Hardware Deactivation
,08:40-10:10,,CDR,,Physical Exercise (ARED)
,08:55-09:55,,FE-6,,Physical Exercise (CEVIS)
,09:00-09:15,,"FE-1,FE-2,FE-4",,Daily Planning Conference (S-band)
,09:30-09:40,,FE-2,,"СО2 Filter Unit (БФ) Replacement. Install #130 (СМ1РО_4_449_1,(00054195R), Bag 354-1 (00038525R)). Remove the dismantled unitto Soyuz 232 for disposal per r/g 9036"
,09:50-10:00,,FE-4,,Monitoring video on SSC2 laptop during MPEG streaming test
,10:10-11:40,,FE-1,,"Physical Exercise (TVIS), Day 2"
,10:10-11:10,,CDR,,Physical Exercise T 2
,11:10-12:40,,FE-4,,"Physical Exercise (TVIS), Day 2"
,12:10-13:40,,FE-2,,Physical Exercise (ARED)
,12:30-12:50,,FE-5,,HRF Urine Sample Collection Subject
,12:40-13:10,,"FE-1,FE-4",,Preparation for Progress 415 Docking
,12:50-12:55,,FE-5,,MELFI Urine Sample Insertion
,13:00-14:00,,"CDR,FE-5,FE-6",,LUNCH
,13:10-14:50,,"FE-1,FE-4",,Progress 415 Docking to DC1
,14:00-14:05,,FE-5,,PROK Diet Logging (Day 2-4)
,14:50-15:05,,FE-5,,Private Family Conference
,15:00-16:00,,"FE-1,FE-2,FE-4",,LUNCH
15:20-15:40,FE-5,HRF Urine Sample Collection Subject,,,
15:35-17:05,FE-6,Physical Exercise (ARED),,,
