0,1,2,3,5
GMT,Crew,Activity,,
12:30–12:40,,Morning inspection,,
12:40–13:10,Personal hygiene (post-sleep),,,
13:10–14:00,BREAKFAST,,,
14:00–14:30,CDR,Work prep,,
14:00–14:20,"FE-1, PLT",,,
14:20–14:30,ORLAN dryout,,,
14:30–14:45,,Daily planning conference (S-band),,
14:45–15:10,CDR,Daily status check of US payloads,,
14:45–15:35,PLT,Monitoring of gas analyzer status indicator (? ?3),,
15:10–17:05,CDR,Packing for UF-1,,
15:15–15:30,FE-1,Regeneration of absorption cartridge ? 1,,
15:35–16:30,"FE-1, PLT",Tool stowage,,
16:30–17:30,FE-1,Physical exercise (TVIS),,
16:30–16:40,PLT,ORLAN dryout,,
17:05–17:20,CDR,Private medical conference (S-band),,
17:20–17:35,PLT,,,
17:20–19:00,CDR,Packing for UF-1,,
17:30–17:40,FE-1,Inspection of ????-1 separator,,
17:35–18:35,PLT,Physical exercise (TVIS),,
17:55–18:10,FE-1,Private medical conference (S-band),,
18:40–19:00,"PLT, FE-1",Dryout of two Orlans (end),,
19:00–20:00,,LUNCH,,
20:00–20:40,PLT,Maintenance of ? ? ?,,
20:00–22:05,CDR,Packing for UF-1,,
20:00–20:50,FE-1,Orlan water tank refill,,
20:50–21:20,"FE-1, PLT",Deactivation of Orlan and Orlan interface unit (? ? ? ),,
21:20–22:20,PLT,Physical exercise (TVIS),,
22:05–23:35,CDR,Physical exercise (RED),,
22:20–23:20,FE-1,Physical exercise (TVIS),,
22:50–23:05,PLT,Reconfiguration of Regul-P from 1st to 2nd string,,
23:35–00:35,CDR,Physical exercise (TVIS),,
00:35–01:15,CDR,Delta file downlink prep,,
01:15–01:45,,Report prep,,
01:45–02:00,Daily planning conference (S-band),,,
02:00–02:30,DINNER,,,
02:30–03:00,Daily food ration prep,,,
03:00–04:00,Personal hygiene (pre-sleep),,,
04:00–12.30,SLEEP,,,
TIME,CREW,ACTIVITY,,
11:20-13:20,CDR,POST-SLEEP,,
11:20-11:35,"FE-1,PLT",,,
11:35-11:50,Tagup with surgeons on Shuttle descent,,,
11:50-12:45,"FE-1-4,FE-2-4",POST-SLEEP,,
11:50-13:10,FE-1,,,
11:50-12:50,PLT,,,
11:50-12:45,CDR-4,POST-SLEEP,,
12:45-13:00,ISS4,DPC (S-band),,
12:50-13:50,PLT,? ??2 compressor replacement,,
13:00-13:50,CDR-4,,,
13:00-13:25,"FE-1-4,FE-2-4",POST-SLEEP,,
13:10-13:25,FE-1,? 1 ?? ?  regeneration (completion),,
13:20-13:35,FE-2-4,Shuttle Middeck P/L status check,,
13:40-15:10,"FE-1, FE-2-4(??? ?? ?)",Chibis vacuum pants training (?? = 14:40),,
13:50-14:00,"PLT, CDR-4",? ??2 compressor unit TLM connectors unplug from ????2-12,,
14:00-17:00,"PLT, CDR-4",? ??2 compressor unit replacement,,
15:15-16:00,"FE-1-4,FE-1",MPLM racks config for landing,,
15:15-15:45,"FE-2-4,CDR",SSRMS,,
15:45-17:20,CDR,PE TVIS,,
15:45-16:00,FE-2-4,MPLM egress,,
15:50-16:00,CDR-4,MPLM activities,,
16:00-16:20,"FE-2-4, CDR-4",MPLM deactivation,,
16:00-16:20,FE-1-4,P/L daily check,,
16:20-17:50,FE-1-4,Prepare MPLM for passive flight,,
16:40-17:00,CDR-4,Video-taping of final stage of CKB2 compressor replacement,,
17:00-17:10,"PLT,CDR-4",? ??2 compressor connectors plug in from ????2-12,,
17:10-17:50,CDR-4,Transfer Ops,,
17:20-18:20,PLT,PE TVIS,,
17:20-17:45,FE-1,Transfer Ops,,
17:20-17:40,"CDR,FE-2-4",Crew conference,,
17:40-18:40,FE-2-4,PE CEVIS,,
17:50-18:50,"CDR, CDR-4",Depress MPLM/NODE1,,
17:50-18:05,FE-1,? 2 ?? ?  cartridge regeneration (start),,
18:20-19:30,PLT,Transfer Ops,,
18:30-19:30,FE-1,PE TVIS,,
18:50-19:50,CDR-4,PE CEVIS,,
18:50-19:45,FE-2-4,Transfer Ops,,
18:50-19:50,CDR,Transfer Ops,,
19:05-19:50,FE-1-4,? 2 repress final operations,,
19:30-19:45,"FE-1, PLT",PMC,,
19:30-19:45,"FE-2-4, FE-1",,,
19:50-20:50,FE-1-4,PE RED,,
21:10-21:40,PLT,Transfer Ops,,
21:40-22:20,PLT,? ? ? -MNT,,
22:20-22:50,"FE-2-4, FE-1,PLT",H/O,,
22:20-22:50,CDR-4,Report prep,,
22:20-22:50,CDR,Transfer Ops,,
22:20-22:35,FE-1-4,Rack 1 EXPRESS – increase laptop power,,
22:35-22:50,FE-1-4,H/O,,
23:20-00:20,PLT,PE TVIS,,
23:20-23:30,"FE-1-4,FE-2-4",Report prep,,
23:20-23:50,CDR-4,Report prep,,
23:30-23:45,"FE-1-4,FE-2-4",PMC,,
23:50-00:10,"FE-1-4,FE-2-4",Report prep,,
00:10-00:25,ISS4,DPC (S-band),,
00:25-01:55,ISS4,PRE-SLEEP,,
02:20-10:50,,SLEEP,,
TIME,CREW,,ACTIVITY,
10:20-12:50,CDR,,Post sleep,
10:20-10:50,"PLT, FE-1",,? ? ? -3 “???????? tissue analysis  ”,
10:50-12:20,PLT,,Post sleep,
10:50-11:05,FE-1,,AK-1M air sampling for freon,
11:05-12:20,,Post sleep,,
10:50-11:00,ISS4,,Morning inspection,
11:00-11:30,,Personal hygiene (post sleep),,
11:30-12:20,,Breakfast,,
12:20-12:35,,DPC (S-band),,
12:35-13:00,,Work prep,,
12:20-13:00,PLT,,,
12:50-13:00,"CDR, FE-1",,,
13:00-13:30,ISS4,,Transfer hatch closing,
13:40-13:55,CDR-4,,? 2 ?? ?  absorption cartridge regeneration (end),
14:10-15:10,,Exercise,,
16:20-17:00,FE-2,,? ? ?  MNT,
17:00-18:00,.,,Dinner,
20:00-20:30,,Daily food ration,,
20:30-21:30,,Personal hygiene (pre sleep),,
21:30-06:00,,Sleep,,
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:40,Personal hygiene (post-sleep),,,
06:40–07:30,"FE-1, FE-2",BREAKFAST,,
06:40–07:00,CDR,LIGHT BREAKFAST,,
07:00–07:15,Regeneration of ? 1 absorption cartridge in ?? ?  (end),,,
07:30–07:50,,Work prep,,
07:50–08:05,Daily planning conference (S-band),,,
08:05–08:55,"CDR,FE-2 assist",Cardiovascular evaluation during graded exercise on veloergometer,,
08:55–09:35,CDR,BREAKFAST,,
08:55–09:05,FE-1,BSTC: prep for historical photo 1,,
08:55–09:05,FE-2,Inspection of ????-1 separator,,
09:05–09:35,FE-2,Maintenance of RED,,
09:05–09:50,FE-1,Biotechnology Specimen Temperature Controller (BSTC): refrigeration ofbiological specimens,,
09:35–09:50,FE-2,Periodical inspection of Resistant Exercise Device (RED),,
09:40–09:50,CDR,Replacement of ? ? 2 scrubber filters,,
09:50–10:05,Regeneration of ? 2 absorption cartridge in ?? ?  (start),,,
,FE-2,BSTC: historical photo,,
09:50–10:50,FE-1,BSTC: specimen analysis,,
10:05–11:05,"FE-2, CDR",PROFILAKTIKA: prep for medical tests / conference with ground expert(S-band),,
10:50–11:20,FE-1,BSTC: fixation of cell culture with EM fixative,,
11:05–12:35,FE-2,Physical exercise (RED),,
