0,1,2,3,4
GMT,CREW,ACTIVITY,,
19:30-19:40,,Morning Inspection,,
19:40-20:10,Post-sleep,,,
20:10-21:00,BREAKFAST,,,
21:00-21:20,Prep for Work,,,
21:20-21:35,Daily Planning Conference (S-band),,,
21:35-23:00,FE-1,PNEVMOCARD. Experiment ops. Photography,,
21:35-21:45,"FE-2, FE-2-16,CDR",Prep for Work,,
21:45-23:15,CDR,Physical Exercise (RED),,
21:45-22:45,FE-2-16,SPDM joint 1 ops,,
22:05-23:05,FE-2,Physical Exercise (TVIS),,
22:45-23:45,FE-2-16,SPDM joint 2 ops,,
23:10-00:10,FE-1,"Physical Exercise (VELO+RED), day 2",,
23:15-23:45,FE-2,Hatch Handle Guide Ring (HHGR) Installation in Node2,,
23:15-00:15,CDR,Physical Exercise (CEVIS),,
23:45-00:15,FE-2,Hatch Handle Guide Ring (HHGR) Installation in JLP,,
00:00-00:15,FE-2-16,ISS Handover. CMS Overview and Handover,,
00:15-00:20,FE-2,Install Handle on Airlock Hatch,,
00:15-01:20,FE-2-16,ISS Crew Adaptation,,
00:20-00:35,FE-2,Install EVA Hatch Window Cover to the Node 2 Zenith Hatch,,
00:35-00:45,CDR,EXPRESS Rack 2: Starting software upload,,
00:45-01:00,Private Medical Conference (Ku + S-band),,,
01:05-01:15,FE-2,PAO hardware setup,,
01:15-02:15,,LUNCH,,
02:15-02:35,Public Affairs Office (PAO) Event (Ku + S-band),,,
02:40-03:00,CDR,EXPRESS Rack 2: terminate Interface Controller software upload,,
02:40-03:55,FE-1,SM Ventilation System Preventive Maintenance Group А,,
03:00-03:30,CDR,DCS 760 camera config for EVA,,
03:35-03:40,EXPRESS rack Laptop ops,,,
03:40-03:50,MSG: activation,,,
03:50-04:35,FE-2-16,Installation  SPDM ARM1 and ARM2 prior to EVA,,
03:50-05:50,CDR,InSPACE2 - stowage,,
03:55-05:25,FE-1,"Physical Exercise (TVIS), day 2",,
04:00-04:45,FE-2,Bag 9 retrieval,,
04:35-05:20,FE-2-16,ISS Crew Adaptation,,
04:50-05:05,FE-2,DCS 760 EVA Camera Reconfiguration,,
05:25-06:05,FE-1,СОЖ maintenance,,
05:45-06:45,FE-2,Physical Exercise (RED),,
05:50-06:15,CDR,Glove Box (MSG): video equipment stowage,,
06:05-06:20,FE-1,Verify ИП-1 Flow Meter Positions,,
06:10-06:40,FE-2-16,Terminating N2 transfer from the Shuttle to the ISS,,
06:15-06:20,CDR,MSG - power down,,
06:20-06:45,Glove Box (MSG) – transfer to Columbus,,,
06:45-07:00,FE-2,Daily food prep,,
06:45-06:50,CDR,DCS battery charging,,
06:50-06:55,Loading TVIS/CEVIS/HRM data to MEC,,,
07:00-08:00,,EVA procedure review,,
08:00-08:15,FE-2,Private Medical Conference (S-band),,
08:00-08:30,"CDR, FE-1, FE-2-16",DINNER,,
08:15-08:45,FE-2,,,
08:30-08:45,FE-2-16,Daily food prep,,
08:30-09:00,"FE-1,CDR",,,
08:45-09:00,FE-2,,,
08:45-09:00,FE-2-16,Private Medical Conference (Ku + S-band),,
09:00-10:00,,Pre-sleep,,
10:00-18:30,SLEEP,,,
Task List,FE-1,ТБУ (Universal Bioengineering Thermostat). Temperature check,,
PLANTS-2. Payload Status Check and Photography,,,,
GMT,,CREW,,ACTIVITY
06:00-06:10,,"CDR, FE-1",,Morning inspection
06:00-06:20,,FE-2,,Nutrition: urine collection
06:10-06:40,,"CDR, FE-1",,Post-sleep
06:20-06:30,,FE-2,,Nutrition: urine sample 1 insertion in MELFI
06:30-06:50,,FE-2,,Post-sleep
06:40-06:55,,CDR,,BREAKFAST
06:40-07:30,,FE-1,,BREAKFAST
06:50-07:10,,FE-2,,NUTR/REP - blood sample collection
06:55-07:10,,CDR,,Nutrition: blood sample collection for analysis
07:10-07:45,,CDR,,BREAKFAST
07:10-07:20,,FE-2,,Refrigerated Centrifuge Setup
07:20-07:30,,FE-2,,NUTRITION. Centrifuge configuration
07:30-07:45,,FE-1,,Prep for Work
07:30-07:45,,FE-2,,Post-sleep
07:45-08:00,,,,Daily Planning Conference (S-band)
08:00-08:15,,FE-1,,Prep for Work
08:00-08:20,,FE-2,,Nutrition: blood sample insertion in MELFI
08:00-08:30,,CDR,,Prep for Work
08:15-09:15,,FE-1,,Crew departure prep
