0,1,2,3,4,5
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:40,Post-sleep,,,,
06:40-07:30,BREAKFAST,,,,
07:30-08:00,Prep for work,,,,
08:00-08:15,Daily planning conference (S-band),,,,
08:15-08:55,CDR,INTERACTIONS: data collection and backup,,,
08:15-08:45,FE-1,MSG payload review (science program prepared for Spanish astronaut),,,
08:45-10:00,Physical exercise (TVIS),,,,
08:55-09:00,CDR,БРПК separator inspection,,,
09:00-10:00,Physical exercise (VELO + Load Trainer – 1 / day 2),,,,
10:00-11:00,FE-1,PSC HD ghost recovery,,,
10:20-11:50,CDR,SM Internal Thermal Loop 2 (КОБ2): pump panel 4СПН2 R&R. Tagupwith ground specialists. (S-band),,,
11:00-12:00,FE-1,Node 1 smoke detector 2: cleaning,,,
11:50-12:00,CDR,On MCC Go: demating TLM connectors from БИТС2-12 (S-band),,,
12:00-13:00,.,LUNCH,,,
13:00-16:00,FE-1,Printing out new pages for Emergency ODF,,,
13:00-14:30,CDR,SM Internal Thermal Loop 2 (КОБ2): pump panel 4СПН2 R&R. Photosurvey of the installation site. Tagup with ground specialists. (S-band),,,
14:30-14:40,On MCC Go: mating TLM connectors to БИТС2-12 (S-band),,,,
14:40-16:10,SM Internal Thermal Loop 2 (КОБ2): pump panel 4СПН2 R&R. Tagupwith ground specialists (S-band),,,,
16:00-16:15,FE-1,Inserting new pages into Emergency ODF book,,,
16:10-17:40,CDR,Physical exercise (TVIS-2),,,
16:15-17:30,FE-1,Physical exercise (RED),,,
17:30-17:50,IMS file prep,,,,
17:40-18:15,CDR,СОЖ maintenance,,,
17:50-18:00,FE-1,Download of TVIS/RED files to MEC,,,
18:00-18:30,Daily plan review,,,,
18:15-18:30,CDR,Private medical conference (KU+S-band),,,
18:30-18:45,FE-1,,,,
18:30-18:45,CDR,Daily plan review,,,
18:45-19:00,.,Daily planning conference (S-band),,,
19:00-19:30,Prep for work,,,,
19:30-20:00,DINNER,,,,
20:00-20:30,Daily food prep,,,,
20:30-21:30,Pre-sleep,,,,
21:30-06:00,SLEEP,,,,
GMT,Crew,Activity,,,
06:00-06:10,,Morning inspection,,,
06:10-06:40,,Post-sleep,,,
,.,,,,
06:40-07:30,,BREAKFAST,,,
07:30-10:30,,Weekly housecleaning,,,
10:30-11:10,,Maintenance of СОЖ,,,
11:10-11:15,,БРПК inspection,,,
,CDR,,,,
11:15-11:30,,МОЛНИЯ-СМ. LSO equipment removal,,,
11:30-12:30,,Physical exercise (VELO + Load Trainer-1 / day 2),,,
11:45-13:00,FE-1,Physical exercise (TVIS),,,
13:10-13:40,,Daily planning conference (S-band),,,
,.,,,,
13:40-14:40,,LUNCH,,,
16:30-16:50,,Data transfer from TVIS/RED to MEC,,,
16:50-17:10,,File transfer from HRM to МЕС,,,
17:10-17:25,FE-1,File deletion from HRM,,,
17:25-17:55,,All PCS restart (once a week),,,
17:55-18:00,,IMS automatic file update,,,
18:00-19:30,CDR,Physical exercise TVIS-2,,,
18:00-18:15,,Physical exercise RED,,,
,FE-1,,,,
18:15-19:30,,DINNER,,,
19:30-20:00,,Daily food prep,,,
20:00-20:30,,Pre-sleep,,,
,.,,,,
20:30-21:30,,SLEEP,,,
21:30-06:00,,All PCS restart (once a week),,,
GMT,CREW,ACTIVITY,,,
06:00-06:10,.,Morning inspection,,,
06:10-06:20,CDR,МО-8. Assembly,,,
06:10-06:20,FE -1,Calf measurements,,,
06:20-06:35,FE -1,Body mass measurement,,,
06:20-06:30,CDR,Calf measurements,,,
06:35-06:55,FE -1,Post-sleep,,,
06:35-06:50,CDR,Body mass measurement,,,
06:50-07:00,CDR,МО-8. Closeout operations,,,
06:55-07:45,FE -1,BREAKFAST,,,
07:00-07:25,CDR,Post-sleep,,,
07:25-08:15,CDR,BREAKFAST,,,
07:45-08:15,FE -1,Prep for work,,,
08:15-08:30,.,Daily planning conference (S-band),,,
08:30-08:55,CDR,Prep for work,,,
08:35-10:25,FE -1,Progress М-48 cargo transfer ops and inventory,,,
08:55-09:15,CDR,Laptop 2 battery cycling,,,
09:15-10:35,CDR,Progress М-48 cargo transfer ops and inventory,,,
10:25-10:45,FE -1,EMU battery recharge (start),,,
10:45-12:00,FE -1,Physical Exercise – TVIS,,,
