0,1,2,3,4
GMT CREW,,,ACTIVITY,
06:00-06:10,,Morning Inspection,,
06:10-06:40,,Post-sleep,,
06:40-07:30,,BREAKFAST,,
,,,,
07:30-07:50,,Work prep,,
07:50-08:05,,Daily Planning Conference (S-band),,
08:05-08:20,,ISS crew and ГОГУ (RSA Flight Control Team) weekly conference (S-band),,
08:20-08:40 CDR,,АСН-М raw data prep for downlink via OCA,,
08:20-08:25,,Rebooting OCA SSC router,,
08:25-08:40 FE-1,,Renal Stone: diet log,,
08:40-09:15,,Start EMU battery 85 charge,,
,,Teardown of АСН-М raw data gathering config on Laptop 3. Tagup as necessary,,
08:55-09:25 CDR,,,,
,,(S-band),,
09:15-10:30 FE-1,,Aft IMV fan maintenance in Node 1,,
09:25-09:40,,IMS tagup (S-band),,
CDR,,"Visual assessment of available stowage space in FGB, DC1 and SM. Tagup as",,
09:40-11:40,,,,
,,necessary (S-band),,
10:30-12:00 FE-1,,Physical Exercise (TVIS),,
11:40-12:10 CDR,,СОЖ maintenance (Inspection of БРПК separator ),,
12:00-13:00 FE-1,,Physical Exercise (RED),,
12:10-13:40 CDR,,"Physical Exercise (TVIS), day 1",,
13:00-13:30 FE-1,,Configuring Ku-band TV downlink,,
13:40-14:40,,LUNCH,,
,,"Ku-band video downlink test (configuring TV system for Soyuz, Progress",,
14:40-15:10,,,,
,,docking/undocking),,
15:10-15:40 CDR,,Crew Medical Officer (CMO) proficiency training,,
15:10-15:20,,Photo/TV: Laptop A31P deactivation,,
15:20-15:40 FE-1,,Renal Stone: hardware setup,,
,,Shuttle hardware prepack,,
15:40-17:40,,,,
,,Search for Russian equipment to be returned on ULF 1.1,,
CDR,,,,
17:40-18:40,,"Physical Exercise (VELO + Force Loader /Cycle 1), day 1",,
17:40-18:10,,Crew Medical Officer (CMO) proficiency training,,
18:10-18:30 FE-1,,IMS update,,
18:30-18:40,,O2 level check,,
18:40-19:00 CDR,,Evening work prep,,
18:40-18:45 FE-1,,"Transferring TVIS, RED, and HRM data to MEC",,
19:00-19:15,,Daily Planning Conference (S-band),,
19:15-19:30,,Flight Director / ISS Crew Tagup (S-band),,
19:30-20:00,,DINNER,,
20:00-20:30,,Daily food prep,,
20:30-21:30,,Pre-sleep,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
10:05-10:20,FE-1,Camera set up before TVIS Exercise,,
10:20-11:50,Physical Exercise (TVIS),,,
11:50-11:55,TVIS Weekly Maintenance,,,
11:55-12:55,Physical Exercise (RED),,,
11:55-13:25,CDR,Physical Exercise (TVIS) day 2,,
13:25-13:30,On MCC Go ISS O2 repress from Progress 355 СрПК (start),,,
13:30-14:30,.,LUNCH,,
14:30-14:35,CDR,ISS O2 repress from Progress 355 СрПК (terminate),,
15:30-15:45,FE-1,Stow the camera used to film TVIS Exercise,,
15:50-16:20,CDR,СОЖ maintenance,,
16:20-17:20,Physical Exercise (VELO + Force Loader-1) day 2,,,
17:30-17:45,FE-1,Questionnaire - journal entry,,
17:45-17:50,BCAT-3: camera checkout.,,,
18:05-18:10,О2 and СО2 monitoring,,,
18:10-18:15,"Transferring TVIS, RED, and HRM data to MEC",,,
18:15-18:35,,Evening work prep,,
18:35-18:50,Daily Planning Conference (S-band),,,
18:50-19:30,Evening work prep,,,
19:30-20:00,DINNER,,,
20:00-20:30,Daily Food Prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
Task List,CDR,EDT. Experiment ops,,
Photography of failed cable and RSK1 Laptop,,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-07:40,Work prep,,,
07:40-07:55,Daily Planning Conference (S-band),,,
07:55-08:15,Work prep,,,
08:15-08:55,CDR,Filling EDV (KOV) for Elektron,,
08:25-08:55,FE-1,Psychological evaluation program (WinSCAT),,
08:55-09:25,CDR,СОЖ maintenance,,
08:55-09:25,FE-1,"Defibrillator Battery 1 charge, start",,
09:25-09:35,CDR,NOA1. Hardware setup and activation,,
09:25-10:55,FE-1,Physical Exercise (TVIS),,
09:35-10:05,CDR,АСН-М raw data prep for OCA downlink. Tagup with specialists as necessary (S-band),,
