0,1,2,3,4
GMT,,CREW,,ACTIVITY
06:00-06:10,,"CDR, FE-1,FE-4, FE-5,FE-6",,Morning Inspection
06:00-06:10,,FE-2,,Morning Inspection.SM ПСС [Caution & Warning Panel] Test
06:10-06:35,,FE-2,,Post-sleep
06:10-06:40,,"CDR, FE-1,FE-4, FE-5,FE-6",,Post-sleep
06:35-07:15,,FE-2,,BREAKFAST
06:40-07:30,,"CDR, FE-1,FE-4, FE-5,FE-6",,BREAKFAST
07:15-07:30,,FE-2,,On MCC Go Regeneration of БМП Ф2 Absorption Cartridge (start)
07:30-07:55,,,,Daily Planning Conference (S-band)
07:55-08:15,,"CDR, FE-1,FE-2, FE-4,FE-5",,Work Prep
07:55-08:00,,FE-6,,Work Prep
08:00-08:30,,FE-6,,Water Recovery and Management (WRM) Contingency Water Container (CWC)Relocate
08:15-08:45,,FE-2,,Clean FGB ЦВ1 Fan Guard Screen
08:15-08:35,,FE-5,,VTR Swapout
08:15-08:30,,CDR,,Robonaut Procedure Review
08:30-10:00,,CDR,,Physical Exercise (ARED)
08:30-08:50,,FE-6,,Treadmill Kinematics Exercise Support
08:35-09:25,,FE-1,,Evaluation of Orthostatic Stability with LBNP То=08:54 Tagup (VHF)
08:35-08:55,,FE-5,,CTB Unstow in preparation for clothing audit
08:50-09:50,,FE-6,,Physical Exercise (T2)
08:55-09:25,,FE-5,,MWA Relocate
09:00-10:00,,FE-4,,"Physical Exercise (TVIS), Day 3"
09:25-09:35,,FE-5,,Install CBEF Cable
09:35-11:05,,FE-2,,Video Footage for Karusel channel
09:35-10:35,,FE-1,,"Physical Exercise (VELO), Day 3"
09:50-10:00,,FE-6,,Treadmill Exercise Video Recording Termination
09:55-10:10,,FE-5,,Private Psychological Conference
10:00-10:10,,FE-4,,URAGAN. FSS PL Battery Charge (start)
10:00-11:00,,CDR,,Physical Exercise (T2)
10:00-10:50,,FE-6,,ICV Monitoring Prep
10:10-11:55,,FE-5,,Torque the A/L Sample Probe
10:30-10:35,,FE-4,,MRM2 and FGB Comm Config
10:35-11:15,,"FE-1, FE-4",,Configuration setup for ПГО-SM PEV leak check. Tagup (S-band)
11:00-13:00,,CDR,,Audit of Clothing While Isolated in the SM
11:05-11:15,,FE-5,,ICV Start Operator Assistance
11:15-12:55,,"FE-1, FE-4",,ПГО-SM PEV Line Connection Leak Check Tagup (S-band)
11:25-12:55,,FE-5,,Physical Exercise (ARED)
11:30-13:00,,FE-2,,"Physical Exercise (TVIS), Day 3"
12:05-12:15,,FE-6,,ICV - 10-Minute Resting Event Alternate
12:30-13:00,,FE-6,,Colorimetric Water Quality Monitoring Kit (CWQMK) Firmware Update
12:45-13:00,,FE-6,,ICV Monitoring Start
12:55-13:00,,FE-4,,MRM2 and FGB Comm Reconfig
12:55-13:05,,FE-5,,MELFI -removing desiccant from Dewar
13:00-14:00,,"CDR, FE-1,FE-2, FE-4,FE-6",,LUNCH
13:05-13:15,,FE-5,,PAO Hardware Setup
13:15-13:25,,FE-5,,Crew Prep for PAO
13:25-13:45,,FE-5,,PAO Event
13:45-14:45,,FE-5,,LUNCH
14:00-16:30,,FE-2,,SM Ventilation System Preventive Maintenance. Group А
14:00-14:05,,FE-1,,MRM1 Comm Config
14:00-14:20,,FE-6,,CTB Restow after clothing audit
14:05-14:15,,CDR,,Camcorder Activation for Robonaut Video in Node 2
14:05-17:05,,FE-1,,Installation of arch frame in MRM1
14:15-14:20,,CDR,,Robonaut. Robonaut Lab Camcorder Setup
14:20-14:50,,CDR,,Robonaut Power Up
14:20-15:50,,FE-6,,AR Bacteria Filter Cleaning
14:30-15:30,,FE-4,,URAGAN. Observations and Photos using Photo Spectrum System (ФСС) PL
14:45-15:45,,FE-5,,Consolidate CTBs of crew athletic shorts
14:50-15:00,,CDR,,Robonaut Ready Pose
15:00-17:20,,CDR,,Robonaut Ops
15:30-16:30,,FE-4,,Video Footage for Karusel channel
15:45-16:00,,FE-5,,ICV Ambulatory Monitoring End
16:00-16:55,,FE-5,,Integrated Cardiovascular Actiwatch Spectrum and Holter Monitor 2 DataDownload
16:00-17:30,,FE-6,,Physical Exercise (ARED)
