0,1,2,3,4
GMT,,CREW,,ACTIVITY
06:00-06:25,,FE-5,,Post-sleep
06:00-06:05,,CDR,,Elektron-VM Aerosol Filter Inspection
06:00-06:40,,FE-3,,Post-sleep
06:05-06:10,,CDR,,Post-sleep
06:10-06:25,,CDR,,Biochemical Urine Test
06:25-06:40,,FE-5,,Biochemical Urine Test
06:25-07:30,,CDR,,Post-sleep
06:40-07:30,,FE-5,,Post-sleep
06:40-06:55,,FE-3,,Biochemical Urine Test
06:55-07:05,,FE-3,,Stowing URISIS Hardware
07:05-07:30,,FE-3,,Post-sleep
07:30-07:50,,,,Work Prep
07:50-08:15,,,,Daily Planning Conference (S-band)
08:15-08:30,,CDR,,On MCC GO БМП Ф1 Absorption Cartridge Regeneration (start)
08:25-11:25,,FE-5,,"АСН-М НПМ Modules 1,2,3,4 Reconfiguration"
08:25-08:35,,FE-3,,BAR. Terminate Pyren Charge
08:35-11:05,,"CDR, FE-3",,BAR Experiment Ops
11:25-12:05,,CDR,,"Maintenance activation of Atmosphere Purification System Emergency VacuumValves [АВК СОА] from the Spare Part Kit (b/c 004173, СМ1РО_3_321_1; bagS/N 11-1/256-1; yellow АВК cover b/c 007223R)"
11:35-13:05,,FE-3,,"Physical Exercise (TVIS), Day  3"
11:45-12:05,,FE-5,,"Maintenance activation of Atmosphere Purification System Emergency VacuumValves [АВК СОА] from the Spare Part Kit (b/c 004173, СМ1РО_3_321_1; bagS/N 11-1/256-1; yellow АВК cover b/c 007223R)"
12:05-13:05,,CDR,,Physical Exercise (ARED)
12:05-13:05,,FE-5,,"Physical Exercise (VELO), Day  3"
13:05-14:05,,,,LUNCH
14:05-14:45,,FE-3,,СОЖ maintenance
14:05-16:05,,FE-5,,"АСН-М НПМ Modules 1,2,3,4 Reconfiguration"
14:50-16:20,,CDR,,Life on the Station Photo and Video
16:05-17:35,,FE-5,,"Physical Exercise (VELO), Day  3"
16:40-17:40,,FE-3,,"Physical Exercise (VELO), Day  3"
16:50-17:05,,CDR,,Private Medical Conference (Ku+S-band)
17:05-17:25,,CDR,,IMS Update
17:25-17:30,,CDR,,Elektron-VM Aerosol Filter Inspection
17:30-19:00,,CDR,,"Physical Exercise (TVIS), Day  2"
17:35-18:05,,FE-5,,On MCC GO  Pressurizing Spare Elektron-VM Liquid Unit #056
17:40-17:55,,FE-3,,Private Medical Conference (Ku+S-band)
18:05-18:20,,FE-5,,Private Medical Conference (Ku+S-band)
18:20-19:10,,FE-3,,Evening Work Prep
18:35-19:10,,FE-5,,Evening Work Prep
19:00-19:10,,CDR,,Evening Work Prep
19:10-19:30,,,,Daily Planning Conference (S-band)
19:30-21:05,,CDR,,Pre-sleep
19:30-21:30,,FE-5,,Pre-sleep
19:35-21:30,,FE-3,,Pre-sleep
21:05-21:20,,CDR,,БМП Ф1 Absorption Cartridge Regeneration (termination)
21:20-21:30,,CDR,,SONOCARD Experiment Start
21:30-06:00,,.,,SLEEP
GMT,,CREW,ACTIVITY,
06:00-06:10,,CDR,Morning Inspection. Inspection of СМ-У connector on МНР-НС pumpbehind АСУ panel 139,
06:00-06:10,,"FE-2,FE-3,FE-4,FE-5,FE-6",Morning Inspection,
06:10-06:40,,.,Post-sleep,
06:40-06:55,,.,BREAKFAST,
06:55-07:15,,.,Daily Planning Conference (S-band),
07:15-07:50,,.,BREAKFAST,
07:50-08:10,,CDR,Work Prep,
07:50-08:20,,"FE-2,FE-3",Work Prep,
07:50-08:00,,"FE-4,FE-5",Work Prep,
07:50-08:05,,FE-6,Work Prep,
08:00-08:30,,FE-4,FIR - Connect ELC Laptop to the Rack,
08:00-10:50,,FE-5,PILOT-M Experiment Using Neurolab. Tagup with specialists (S-band),
08:05-08:15,,FE-6,"MSG SAME Experiment Daily Startup, Step 1",
08:10-08:25,,CDR,On MCC GO БМП Ф1 Absorption Cartridge Regeneration (start),
08:15-08:45,,FE-6,SAME Videotape Changeout,
08:30-08:50,,FE-3,PILOT-M Experiment Assistance w/ Neurolab,
08:30-10:00,,FE-4,Physical Exercise (ARED),
08:35-08:50,,FE-2,BISE Setting Up Hardware for History Photo Documentation,
08:40-09:20,,CDR,КЛ-154М TV Camera Test. Tagup with specialists (S-band),
08:45-09:00,,FE-6,SAME Sample Carousel Changeout,
08:50-09:30,,FE-2,BISE Hardware Setup for the Experiment,
08:50-09:50,,FE-3,"Physical Exercise (TVIS), Day  3",
09:00-09:10,,FE-6,SAME Videotape Changeout,
09:10-09:15,,FE-6,HAM Radio Session Setup,
09:15-09:30,,FE-6,HAM Radio Session,
09:30-10:05,,FE-2,BISE Experiment,
09:30-09:35,,FE-6,BISE Photo Documentation,
09:50-11:20,,CDR,"Physical Exercise (TVIS), Day  2",
09:50-10:50,,FE-3,Installing Progress 406 Docking Mechanism,
10:00-11:00,,FE-6,Physical Exercise T 2,
10:00-10:10,,FE-4,PFC TFM Configuration Verification,
10:10-11:40,,FE-4,PFS Power Supply Installation,
10:05-10:20,,FE-2,ARED Flywheel Cylinder Evacuation,
10:20-10:30,,FE-2,SDRM Powerup,
10:30-10:40,,FE-2,CIR Alignment Guide Removal,
10:50-11:10,,FE-5,Tightening QD Screw Clamps on MRM1 Docking Mechanism /Soyus 229Interface,
11:00-11:10,,FE-6,T2 Snubber Arm Inspection,
11:10-12:40,,FE-6,Physical Exercise (ARED),
11:20-11:45,,CDR,Columbus Plug in Plan (PIP) Audit,
11:30-13:00,,FE-5,"Physical Exercise (TVIS), Day  3",
11:40-12:25,,FE-4,ARIS ELC Rack Checkout Part 1,
11:45-12:10,,CDR,JPM Plug in Plan (PIP) Audit,
12:00-13:00,,FE-3,Removal of Local Temperature Sensor Switching Unit ЛКТ (ТА251МБ)#1417726329 and ROM #1417726937 from Progress 406. Stow theremoved items at СМ1РО_3_314_1 bag 353-8. Update IMS,
12:10-12:40,,CDR,NOD2 Plug in Plan (PIP) Audit,
12:20-12:30,,FE-2,EHS Total Organic Carbon Analyzer (TOCA) Priming,
12:25-12:40,,FE-4,FIR Photo/Video Setup,
12:30-12:40,,FE-2,WRS Water Sample Analysis,
12:40-13:00,,"CDR,FE-2,FE-4,FE-6",Symbolic Activity (Russia’s Post Office),
13:00-13:50,,CDR,LUNCH,
13:00-14:00,,"FE-2,FE-3,FE-4,FE-5,FE-6",LUNCH,
13:50-14:00,,CDR,VHF1 comm session with ISS crew during RGS 21 AOS,
14:00-14:10,,CDR,"ISS-MCC-M TV. КЛ-154М TV camera test downlink. То= 13:44, Т1, Т2, Т3from СПП (VHF)",
14:00-14:10,,FE-2,EHS GC/DMS Ops Start,
14:00-14:05,,FE-4,SCOF Payload 1553 Bus Cable Connection,
14:00-16:00,,FE-5,Life On The Station Photo and Video,
14:00-15:15,,FE-6,ARED Lubrication,
14:05-14:25,,FE-4,ARIS Valve Calibration,
14:10-14:50,,CDR,СОЖ Maintenance,
14:10-14:15,,FE-2,Video Camera Assembly 1 (VCA1) Adjustment,
14:10-14:30,,FE-3,Remove СД1-7 lights from Progress 406 and stow with spares (beforehatch closure) (ФГБ1ПГО_3_302_1). Update the IMS.,
14:15-15:00,,FE-2,Columbus RGSH Inspection & Cleaning,
14:25-14:35,,FE-4,ARIS ELC Rack Checkout Part 2,
14:30-15:00,,FE-3,"Progress 406 activation, air duct removal",
14:35-14:50,,FE-4,Private Medical Conference,
14:50-15:15,,CDR,NOD3 Plug in Plan (PIP) Audit,
14:50-15:20,,FE-4,MELFI 1 Dewar 4 Cleaning,
15:00-15:05,,FE-2,Video Camera Assembly 1 (VCA1) Adjustment,
15:00-15:20,,FE-3,Removal of QD Screw Clamps from SM AO/Progress 406 Interface,
15:05-15:15,,FE-2,TOCA 2 Data Recording,
15:15-15:20,,FE-2,SDRM-EXP Powerdown,
15:15-16:00,,CDR,Taping video adapters connected to Т61р Laptop,
15:20-15:40,,FE-3,SM AO/Progress 406 Hatch Closure,
15:20-15:30,,FE-6,PAO Hardware Setup,
