0,1,2,3,4
GMT,Crew,Activity,,
06:00–06:10,,Morning inspection,,
06:10–06:40,Post-sleep,,,
06:40–07:30,BREAKFAST,,,
07:30–07:55,FE-1,Prep for work,,
07:30–08:00,"CDR, FE-2",,,
07:55–08:00,FE-1,PLANTS-2: payload status check,,
08:00–08:15,,Daily planning conference (S-band),,
08:15–08:55,CDR,Maintenance of СОЖ,,
08:15–08:35,FE-1,RENAL STONE: end of urine collection,,
08:15–08:20,FE-2,ACS CDMK CO2 read,,
08:20–08:40,EXPRESS Rack 3: ARIS shock absorber install,,,
08:35–08:55,FE-1,RENAL STONE: stowage,,
08:45–08:55,FE-2,EarthKAM cable reconfig,,
08:55–11:25,FE-1,Stowage and IMS audit of deorbit items in Progress. US DVCAM videorecording,,
08:55–12:25,CDR,,,
08:55–09:40,FE-2,EKAM installation and activation,,
09:40–10:40,Physical exercise (CEVIS),,,
10:45–11:05,EXPRESS Rack 3: ARIS shock absorber install,,,
11:05–12:25,Stowage and IMS audit of deorbit items in Progress. US DVCAM videorecording,,,
11:25–12:25,FE-1,Physical exercise (VELO + Load Trainer 1 / day 1),,
12:25–13:25,,LUNCH,,
13:25–14:05,KAZBEK fit check,,,
14:05–15:05,Stowage and IMS audit of deorbit items in Progress. US DVCAM videorecording,,,
15:05–16:35,FE-1,Physical exercise (TVIS-1),,
15:05–16:35,CDR,Physical exercise (RED),,
15:15–15:35,FE-2,EXPRESS Rack 3: ARIS shock absorber install,,
15:35–15:45,US camcorder battery charge,,,
15:45–16:00,Private medical conference (S-band),,,
16:00–16:20,NODE1 leak check 3 using vacuum access jumper,,,
16:20–17:50,Physical exercise (RED),,,
16:35–16:55,FE-1,Video recording of purge process,,
16:35–17:35,CDR,Physical exercise (TVIS),,
17:00–17:15,FE-1,Private medical conference (S-band),,
17:15–17:20,Status check of circuit breakers in DC1 БВП panel and fuses in DC1 БППpanel,,,
17:20–17:40,TV ops: downlink of US DVCAM video recording (Progress stowage) (KU+S-band),,,
17:35–17:40,CDR,Weekly maintenance of TVIS,,
17:40–18:20,FE-1,Prep for МО-21.Recharge of ECOSPHERA power supply unit / CRYOGEMconfig,,
17:40–18:00,CDR,Daily plan review,,
17:50–18:10,FE-2,EXPRESS Rack 3: ARIS calibration,,
18:00–18:30,CDR,IMS file prep,,
18:10–18:40,FE-2,Daily plan review,,
18:20–18:45,FE-1,,,
18:30–18:45,CDR,Private medical conference (S-band),,
18:40–18:45,FE-2,ACS CDMK CO2 read,,
18:45–19:15,,Report prep,,
19:15–19:30,Daily planning conference (S-band),,,
19:30–20:00,DINNER,,,
20:00–20:30,Daily food prep,,,
20:30–21:30,Pre-sleep,,,
21:30–06:00,SLEEP,,,
GMT,CREW,ACTIVITY,,
06:00-06:10,,Morning inspection,,
06:10-06:25,CDR,Biochemical urine analysis,,
06:10-06:40,FE-1,Post-sleep,,
06:10-06:25,FE-2,,,
06:25-06:40,CDR,,,
06:25-06:40,FE-2,Biochemical urine analysis,,
06:40-07:30,"CDR, FE-2",BREAKFAST,,
06:40-06:55,FE-1,Biochemical urine analysis,,
06:55-07:30,BREAKFAST,,,
07:30-07:50,CDR,Work prep,,
07:30-07:55,FE-1,,,
07:30-08:00,FE-2,,,
07:50-08:00,CDR,File server SW upgrade,,
07:55-08:00,FE-1,PLANTS-2. Equipment monitoring,,
08:00-08:15,,Daily planning conference (S-band),,
08:15-08:45,FE-2,Periodic health status evaluation (without blood test),,
08:15-09:15,CDR assistance,,,
08:15-08:20,FE-1,PLASMA CRYSTAL-3. Turbo-pump activation.,,
08:45-09:15,FE-1,Periodic health status evaluation (without blood test)),,
09:15-09:45,"CDR,FE-2 assistance",,,
09:15-10:35,FE-1,R&R of 800А unit in АБ3 module on ФГБ,,
09:45-10:45,FE-2,Physical Exercise (TVIS),,
09:45-11:15,CDR,Physical Exercise (RED),,
10:35-10:45,FE-1,On MCC go: ISS O2 repress from Progress’ СрПК,,
10:45-12:15,Physical Exercise  (TVIS – 1),,,
10:45-11:15,FE-2,Periodic health status evaluation:  data recording,,
11:15-11:40,"CDR, FE-2",Tagup on preliminary ULF1 equipment stowage (S-band),,
12:15-13:15,,LUNCH,,
13:15-13:30,FE-1,Telephone: IMS conference (S-band),,
13:15-13:40,"CDR, FE-2","EVA conference from the LAB (S-band, SG2)",,
