0,1,2,3,5
GMT,CREW,ACTIVITY,,
06:00-06:10,.,Morning Inspection,,
06:10-06:40,Post-sleep,,,
06:40-07:30,BREAKFAST,,,
07:30-10:30,Weekly Housekeeping,,,
10:30-12:00,FE-1,Physical Exercise (TVIS),,
12:00-13:00,Physical Exercise RED,,,
12:00-13:00,CDR,Physical Exercise (VELO + Load Trainer/Cycle 1) – Day 3,,
13:00-13:30,,Weekly planning conference (S-band),,
14:00-15:00,LUNCH,,,
17:20-17:50,CDR,СОЖ maintenance,,
17:50-19:20,"Physical exercise (TVIS), day 3",,,
19:20-19:25,FE-1,O2 and CO2 monitoring,,
19:25-19:30,"Transferring TVIS, RED, and HRM data to MEC",,,
19:30-20:00,.,DINNER,,
20:00-20:30,Daily Food Prep,,,
20:30-21:30,Pre-sleep,,,
21:30-06:00,SLEEP,,,
Task List,CDR,RSK1 and RSE1 laptop hard drive monitoring,,
Progress 355 airduct section photo imagery,,,,
STATOKONIA. Temperature monitoring using Automatic Temperature Logger(АРТ),,,,
URAGAN. Observation and photo imagery,,,,
KROMKA 1-3. Photo imagery,,,,
VOLNY. Hardware activation,,,,
GMT,CREW,,,
12:00-12:10,,Morning inspection,,
12:10-12:40,,Post-sleep,,
12:40-13:30,,BREAKFAST,,
13:30-13:45,,Work prep,,
13:45-14:00,,Daily Planning Conference (S-band),,
14:00-15:00,,EVA procedure review,,
15:00-15:30,,EVA tagup with MCC-H (S-band),,
,,"Equipment config for Elektron-M R&R, EVA tool carrier [КПУ] config,",,
15:30-17:30,CDR,photography. Tagup with specialists (S-band),,
,,DC1 in-flight comm procedure,,
15:30-16:15,FE-1,Shuttle hardware prepack,,
16:15-17:45,FE-1,Physical Exercise (TVIS),,
17:30-18:00,CDR,Preparation of an EVA hardware imagery file for OCA downlink,,
17:45-17:50,FE-1,Scheduled inspection of RED,,
17:50-18:50,FE-1,Physical Exercise (RED),,
18:00-19:30,CDR,"Physical exercise (TVIS), Day 4",,
18:50-19:00,FE-1,PAO hardware setup,,
19:00-19:10,FE-1,PAO crew prep,,
19:10-19:30,FE-1,Memorial Day PAO event (Ku + S-band),,
19:30-19:35,CDR,TVIS Weekly Maintenance,,
19:30-19:35,FE-1,Post-PAO equipment stowage,,
19:35-19:40,FE-1,On MCC Go ISS O2 repress from Progress 355 СрПК (start),,
19:40-20:40,,LUNCH,,
20:40-20:45,FE-1,ISS O2 repress from Progress 355 СрПК (terminate),,
20:45-22:45,,Specific EVA procedures review. Tagup with specialists (S-band),,
22:45-23:00,CDR,Private Medical Conference (Ku + S-band),,
22:45-23:15,FE-1,СОЖ maintenance,,
,,Set up the first Orlan Battery Pack 825М3 for charging and start charging the,,
23:00-23:10,CDR,,,
,,first pack,,
23:10-00:10,CDR,"Physical Exercise (VELO + Load Trainer/Cycle 1), day 4",,
23:15-23:35,FE-1,IMS update,,
23:35-23:50,FE-1,Private Medical Conference (Ku + S-band),,
23:50-00:05,FE-1,Questionnaire - journal entry,,
00:05-00:10,FE-1,BCAT-3: camera checkout,,
00:10-00:45,FE-1,Evening work prep,,
,,Condensate processing from CWC #1042 with Condensate Feed Unit [БПК],,
00:10-00:25,CDR,,,
,,-terminate,,
00:25-00:55,CDR,Evening work prep,,
00:45-00:50,FE-1,О2 and СО2 monitoring,,
00:50-00:55,FE-1,"Transferring TVIS, RED, and HRM data to MEC",,
00:55-01:10,,Daily Planning Conference (S-band),,
01:10-01:30,,Evening work prep,,
01:30-02:00,,DINNER,,
02:00-02:30,,Daily Food Prep,,
02:30-03:30,,Pre-sleep,,
03:30-12:00,,SLEEP,,
Task List,CDR,Search for missing hardware,,
GMT,CREW,ACTIVITY,,
12:00-12:10,.,Morning inspection,,
12:10-12:40,Post-sleep,,,
12:40-13:30,BREAKFAST,,,
13:30-13:35,FE-1,BCAT-3: camera checkout,,
13:35-13:55,Terminate BSA battery charge,,,
14:15-14:30,Private Psychological Conference (Ku+S-band),,,
16:20-17:50,Physical Exercise (TVIS),,,
17:50-19:20,CDR,"Physical exercise (TVIS), Day 2",,
17:50-18:50,FE-1,Physical Exercise (RED),,
19:20-19:25,CDR,On MCC GO ISS O2 repress from Progress СрПК (start),,
19:00-20:00,FE-1,LUNCH,,
19:25-20:25,CDR,LUNCH,,
20:00-20:15,FE-1,Private Family Conference (S+Ku-band),,
