0,1,2,3,4
GMT,,CREW,ACTIVITY,
06:00-06:05,,CDR,SLEEP Data Log Entry,
06:00-06:05,,FE-1,Elektron-VM Aerosol Filter Inspection,
06:00-06:10,,FE-4,SONOCARD Experiment Termination,
06:00-06:10,,FE-5,Morning Inspection,
06:00-06:05,,FE-6,SLEEP Data Log Entry,
06:05-06:10,,CDR,Morning Inspection,
06:05-06:15,,FE-1,Morning Inspection,
06:05-06:30,,FE-6,Post-sleep,
06:10-06:15,,CDR,Biochemical Urine Test,
06:10-06:25,,FE-4,SONOCARD Data Copy to RSE-MED Laptop and Data Downlink Using OCA,
06:10-06:20,,FE-5,Post-sleep,
06:15-06:45,,CDR,Post-sleep,
06:15-06:20,,FE-1,Biochemical Urine Test,
06:20-06:45,,FE-1,Post-sleep,
06:20-06:25,,FE-5,Biochemical Urine Test,
06:25-06:30,,FE-4,Biochemical Urine Test,
06:25-06:40,,FE-5,Post-sleep,
06:30-06:50,,FE-4,Post-sleep,
06:30-06:35,,FE-6,Biochemical Urine Test,
06:35-06:45,,FE-6,Post-sleep,
06:40-07:30,,FE-5,BREAKFAST,
06:45-07:35,,"CDR, FE-6",BREAKFAST,
06:45-07:30,,FE-1,BREAKFAST,
06:50-07:30,,FE-4,BREAKFAST,
07:30-07:50,,"FE-1, FE-4, FE-5",Work Prep,
07:35-07:50,,"CDR, FE-6",Work Prep,
07:50-08:15,,,Daily Planning Conference (S-band),
08:15-11:15,,"CDR, FE-1",ISS Emergency Descent Drill. Tagup with specialists (S-band),
08:15-08:30,,FE-6,Food Frequency Questionnaire,
08:30-09:30,,FE-4,Crew time for ISS adaptation and orientation,
08:30-10:00,,FE-6,Physical Exercise (ARED),
08:40-09:00,,FE-5,ISS Crew/SSIPC Weekly Conference (Ku+S-band),
09:00-10:00,,FE-5,Physical Exercise T 2,
09:30-11:00,,FE-4,"Physical Exercise (TVIS), Day  2",
10:00-11:30,,FE-5,Physical Exercise (ARED),
10:00-11:00,,FE-6,Physical Exercise (CEVIS),
