0,1,2,3,4,5
GMT,CREW,,ACTIVITY,,
06:00-06:10,"CDR, FE-1,FE-3, FE-5,FE-6",,Morning Inspection,,
06:00-06:05,FE-2,,PROK- PH Urine Test,,
06:05-06:10,FE-2,,Morning Inspection,,
06:10-06:40,,,Post-sleep,,
06:40-07:30,,,BREAKFAST,,
07:30-07:55,,,Daily Planning Conference (S-band),,
07:55-08:10,FE-3,,Work Prep,,
07:55-08:20,FE-2,,Treadmill 2 (T2) Activation and Checkout (ACO) Video Setup,,
07:55-08:00,CDR,,КЦП1-ЦВМ-ТВМ Command & Data Test. Tagup with specialists (S-band),,
07:55-08:15,FE-1,,Work Prep,,
07:55-09:25,FE-6,,Physical Exercise (ARED),,
08:00-08:15,FE-5,,Crew Discretionary Conference,,
08:10-08:40,FE-3,,Secure БОВ-91 Box on БП СКВ with Adhesive Tape,,
08:15-08:45,FE-1,,ETD. Locating Equipment and Check ing Components. Tagup with specialists (S-band) / r/g 2942,,
08:20-08:25,CDR,,КЦП2-ЦВМ-ТВМ Command & Data Test. Tagup with specialists (S-band),,
08:20-08:30,FE-2,,SDRM Powerup,,
08:20-08:45,FE-5,,BIOLAB Experiment Waico Container Removal,,
08:25-08:45,CDR,,Work Prep,,
08:30-09:00,FE-2,,Health Maintenance System (HMS) Ultrasound Setup. Part 1,,
08:40-09:20,FE-3,,Photography of Broken 59Ю3СПН1 ДП-Х3 Connector,,
08:45-08:55,FE-5,,CWQMK Retrieval and Preparation,,
08:45-08:55,CDR,,RS1 Laptop-КЦП1-ЦВМ-ТВМ Command & Data Transmission Test. Tagup withspecialists (S-band),,
08:55-11:55,"CDR, FE-1",,TORU OBT. Tagup with Instructor (S-band),,
09:00-09:15,FE-2,,Ultrasound Hardware Check,,
09:15-09:30,FE-2,,Health Maintenance System (HMS) Ultrasound Setup Часть2,,
09:20-10:50,FE-3,,"Physical Exercise (TVIS), Day  2",,
09:30-11:00,FE-5,,Physical Exercise (ARED),,
09:30-10:10,FE-2,,Ultrasound Scan - Operator,,
09:30-10:10,FE-6,,Ultrasound Test,,
10:20-11:00,FE-2,,Ultrasound Test,,
10:20-11:00,FE-6,,Ultrasound Scan - Operator,,
10:50-11:20,FE-3,,"Replacement of АСУ Urine Receptacle (МП) and Filter-Insert (Ф-В) (Install М-П#0690215 (00049056R, CМ1_1_138_1), Ф-В #906149 (00045813R,CМ1_1_138_1 cover 0570069). Update IMS)",,
11:00-11:40,FE-6,,Ultrasound Scan - Operator,,
11:00-11:40,FE-5,,Ultrasound Test,,
11:10-11:35,FE-2,,VCAM Activation,,
11:20-12:00,FE-3,,СОЖ Maintenance,,
11:40-13:40,FE-5,,Biolab Container Preparation,,
11:50-12:05,FE-6,,Video Setup for CIR Footage,,
11:50-12:10,FE-2,,Health Maintenance System (HMS) Ultrasound Stow,,
12:00-13:00,FE-1,,"Physical Exercise (TVIS), Day  1",,
12:05-12:20,CDR,,Private Medical Conference (S-band),,
12:05-12:15,FE-6,,CIR Upper Rack Doors Open,,
12:10-13:10,FE-3,,Locating ПО-70 Vacuum Cleaner Cable,,
12:10-13:10,FE-2,,Physical Exercise T 2,,
12:15-12:45,FE-6,,Combustion Integrated Rack (CIR) Bottle Replacement,,
12:20-12:30,CDR,,Vozdukh Deactivation,,
12:30-14:30,CDR,,CARDIOMED Checkout. То=13:45. Tagup with specialists (S-band),,
12:50-12:55,FE-6,,HAM Radio Setup,,
12:55-13:05,FE-6,,HAM Radio Session,,
13:00-14:30,FE-1(assists),,CARDIOMED Hardware Test,,
13:10-13:15,FE-2,,SDRM Power Down,,
13:10-14:10,FE-3,,Physical Exercise (ARED),,
13:15-13:45,FE-6,,Combustion Integrated Rack (CIR) Bottle Replacement,,
13:15-13:40,FE-2,,SLAMMD Hardware Partial Setup,,
13:40-13:45,FE-2,,MPC Power Up,,
13:40-14:20,FE-5,,CWQMK Water Sample Analysis,,
13:45-14:00,FE-2,,SLAMMD Test Run,,
13:45-14:10,FE-6,,CIR Cartridge Replacement,,
14:00-14:10,FE-2,,SLAMMD Experiment Ops,,
14:10-14:30,FE-2,,JSL Cable Connection,,
14:10-14:20,FE-6,,CIR Upper Rack Doors Close,,
14:25-14:30,FE-3,,On MCC GO ISS Repress with Oxygen from Progress 404 СрПК Section 2 (start),,
14:30-14:35,CDR,,Deactivation of Multifunction Indicator Panel (МПИ) in MRM2,,
14:30-15:30,FE-3,,LUNCH,,
14:30-14:35,FE-2,,PROK Diet Logging Day 2 - Day 4,,
14:35-15:35,"CDR, FE-1,FE-2, FE-5,FE-6",,LUNCH,,
15:30-15:35,FE-3,,ISS Repress with Oxygen from Progress 404 СрПК Section 2 (terminate),,
15:35-16:20,,,ISS Emergency Fire Drill,,
16:20-16:30,,,ISS Emergency Fire Drill - Review,,
16:30-16:40,FE-6,,SLAMMD Crew Body Mass Measurement,,
16:30-18:00,FE-2,,Physical Exercise (ARED),,
16:30-16:40,FE-5,,CWQMK Data Upload,,
16:30-18:00,CDR,,"Physical Exercise (TVIS), Day  4",,
16:30-16:50,FE-3,,MATRYOSHKA-R. Monitoring Lulin-5 readings,,
16:40-16:50,FE-5,,CWQMK Stowage,,
16:40-16:50,FE-6,,SLAMMD Equipment Temp Stow,,
16:50-17:05,FE-3,,Verify ИП-1 Flow Meter Configuration,,
16:50-17:50,FE-5,,Physical Exercise (CEVIS),,
16:50-17:20,FE-6,,EDV and Compressor Installation in Node 3,,
17:00-17:15,FE-1,,Private Medical Conference (S-band),,
17:20-18:50,FE-1,,"Physical Exercise (VELO), Day  1",,
17:20-17:50,FE-3,,SEINER Ocean Observations,,
17:20-17:30,FE-6,,EDV-U Installation,,
17:50-18:50,FE-5,,BLB Waico Container Preparation,,
17:50-18:10,FE-3,,IMS Update,,
17:50-18:50,FE-6,,Physical Exercise (CEVIS),,
18:00-18:50,CDR,,Physical Exercise (ARED),,
18:00-18:15,FE-2,,Private Medical Conference (S-band),,
18:10-18:35,FE-3,,Evening Work Prep,,
18:15-18:40,FE-2,,Evening Work Prep,,
18:35-18:50,FE-3,,Private Medical Conference (S-band),,
18:40-18:50,FE-2,,Treadmill 2 (T2) Activation and Checkout (ACO) Video Stow,,
18:50-19:05,,,Joint Fire Emergency OBT Conference/Debrief with specialists.,,
19:05-19:30,,,Daily Planning Conference (S-band),,
19:30-21:30,"FE-1, FE-2,FE-3, FE-5",,Pre-sleep,,
19:30-19:35,FE-6,,MPC Power Up,,
19:30-19:35,CDR,,Laptop RS1 Shutdown,,
19:35-21:25,FE-6,,Pre-sleep,,
19:35-21:30,CDR,,Pre-sleep,,
21:25-21:30,FE-6,,MPC Power Down,,
21:30-06:00,,,SLEEP,,
Task List,"CDR, FE-1,FE-3,",,Video Footage for Channel One,,
GMT,CREW,ACTIVITY,,,
01:20-01:25,"CDR, FE-1,FE-2, FE-6",Morning Inspection,,,
01:20-01:25,FE-3,Elektron-VM Aerosol Filter Inspection,,,
01:20-01:50,FE-5,Post-sleep,,,
01:25-01:55,"CDR, FE-1,FE-2, FE-3,FE-6",,,,
01:50-02:20,FE-5,BREAKFAST,,,
01:55-02:45,"CDR, FE-1,FE-2, FE-3,FE-6",,,,
02:20-02:35,FE-5,Private Family Conference (S-band),,,
02:35-02:45,FE-5,BREAKFAST,,,
02:45-03:00,,Daily Planning Conference (S-band),,,
03:00-03:30,"FE-1, FE-2",Work Prep,,,
03:00-03:20,FE-5,,,,
03:00-03:10,FE-6,,,,
03:00-03:05,FE-3,,,,
03:00-03:05,CDR,IZGIB -DAKON. Start Copying Data,,,
03:05-04:15,FE-3,"SM Ventilation System Preventive Maintenance (ВВ1РО, ВВ2РО)",,,
