0,1,2,3,5
TIME,CREW,CREW / ODF or/g,,
,,Morning Inspection.  Laptop RS1(2) Reboot /Onboard Computer System,,
06:00‐06:10,CDR,,,
,,БВС item 2.1.2 p .2‐3 (11),,
06:00‐06:10,БИ‐1,Morning Inspection Laptop RSS2 Reboot / r/g 1009 step1,,
06:00‐06:10,"БИ‐2,FE‐3",Morning Inspection,,
06:00‐06:05,"БИ‐5,FE‐6",Reading REMINDER,,
06:05‐06:10,"БИ‐5,FE‐6",Morning Inspection,,
06:10‐06:40,.,Post‐sleep,,
,"CDR,FE‐1,FE‐",,,
06:40‐07:30,,BREAKFAST,,
,"3,FE‐5,FE‐6",,,
06:40‐07:30,БИ‐2,BREAKFAST  ПСС СМ Testing / РСУ п.3.3 стр.3‐2 (33),,
08:10‐08:20,БИ‐6,CRHYT – Equipment tear‐down and screens  cleaning,,
08:20‐08:35,БИ‐6,CRHYT – data dump,,
08:25‐09:25,CDR,ARED Exercise,,
10:05‐11:05,БИ‐2,VELO‐4 Exercise,,
10:25‐11:25,"БИ‐5,FE‐6",Preparation for return,,
,,ON MCC GO. ELEKTRON‐VM Purging of [БС] unit after deactivation  / СОГС,,
10:30‐10:50,CDR,,,
,,item3.10 page 3‐11 (26),,
11:05‐12:35,БИ‐1,БД‐2 ‐1 Exercise,,
11:55‐12:05,БИ‐5,ICEBRICK ‐Installation,,
13:00‐14:00,.,LUNCH,,
,,,,
,14:00‐14:40,Symbolic activity / r/g  7064,,
,,"2FE‐6БИ‐1,FE‐2FE‐6CDRFE‐1FE‐5FE‐3FE‐5FE‐1FE‐6FE‐3FE‐5FE‐2FE‐6FE‐3CDR,FE‐1,FE‐",,
,,"HRF ‐ Hardware InstallationGreetings Video imagery.  / r/g  7069ARED ExerciseБД‐2 ‐2 ExerciseVELO‐1 ExercisePrivate Family ConferenceARED ExerciseT2 ExerciseСОЖ Maintenance. СВО, СГО  data, СПКУ counter and АCY reading data,POTOK System in SM and FGB data downlink / СОЖ item4.4 pages.4‐27",,
,14:35‐14:45,,,
,14:40‐15:20,,,
,14:45‐15:55,,,
,15:30‐17:00,,,
,15:30‐16:30,,,
,15:30‐15:45,,,
,15:55‐17:25,,,
,16:15‐17:25,,,
,,,,
,16:30‐17:10,,,
,,(98)HRF‐ hardware InstallationCEVIS ExerciseARED ExerciseБД‐2 ‐4 ExerciseT2 ExerciseEvening Prep Work,,
,,,,
,16:55‐17:05,,,
,17:25‐18:25,,,
,17:25‐18:45,,,
,17:30‐18:30,,,
,17:35‐18:35,,,
,18:25‐18:45,,,
,,,,
,18:30‐19:00,Evening Prep Work,,
,,,,
,,Evening Prep WorkEvening Prep Work,,
,18:35‐19:00,,,
,18:45‐19:00,,,
TIME,CREW,CREW,,
,,Morning Inspection. Laptop RS1(2) Reboot,,
,,Inspection of СМ-У connector on МНР-НС separator pump in АСУ behind,,
06:00-06:10,CDR,,,
,,panel 139 and line 5182-03 from Pretreat And Water Dispenser (ДКиВ) to,,
,,МНР in its transparent section,,
06:00-06:05,"FE-1, FE-5",Reading REMINDER on installation of acoustic dosimeters,,
06:00-06:10,FE-2,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,,
06:00-06:05,"FE-3, FE-6",REMINDER on ARED exercise video,,
06:05-06:10,FE-1,Morning Inspection. Laptop RSS2 Reboot,,
06:05-06:10,FE-3,Morning Inspection,,
06:05-06:10,FE-5,Reading REMINDER,,
06:05-06:10,FE-6,Reading REMINDER,,
,"CDR, FE-1,",,,
06:10-06:40,"FE-2, FE-3,",Post-sleep,,
,FE-5,,,
06:10-06:15,FE-6,Reading REMINDER,,
06:15-06:30,FE-6,HRF- sampling and stowage of samples,,
06:30-06:35,FE-6,HRF –insertion of samples into MELFI,,
06:35-06:50,FE-6,Post-sleep,,
06:40-07:30,CDR,Breakfast,,
06:40-07:20,FE-1,Breakfast,,
06:40-07:30,FE-2,Breakfast,,
06:40-07:35,FE-3,Breakfast,,
06:40-07:00,FE-5,Breakfast,,
06:50-07:20,FE-6,HRF- centrifuge activation and configuration,,
07:00-07:15,FE-5,HRF – blood sampling (assist),,
07:15-07:50,FE-5,Breakfast,,
07:20-07:30,FE-1,MORZE. Logging Liquid and Food (Medicine) Intake,,
07:20-07:40,FE-6,Post-sleep,,
,"CDR, FE-1,",,,
07:30-07:50,,Work Prep,,
,FE-2,,,
07:35-07:50,FE-3,Work Prep,,
07:40-07:50,FE-6,HRF - centrifuge configuration,,
07:50-08:15,.,Daily Planning Conference (S-band),,
08:15-09:10,FE-1,ТКГ 424 (DC1) Transfers and IMS Ops,,
08:15-08:45,FE-3,HMS – sight inspection,,
08:15-08:30,FE-5,Work Prep,,
08:15-08:20,FE-6,Post-sleep,,
08:20-08:25,FE-6,HRF – retrieval of samples and centrifuge deactivation,,
18:50-18:55,FE-3,Video equipment stow after ARED exercise shooting,,
18:55-19:20,.,Daily Planning Conference (S-band),,
,"CDR, FE-2,",,,
19:20-19:30,,Evening Work Prep,,
,"FE-5, FE-6",,,
19:20-19:30,FE-3,Pre-sleep,,
19:25-19:55,FE-1,Pre-sleep,,
19:30-21:30,"CDR, FE-2",Pre-sleep,,
19:30-19:35,FE-5,Reading REMINDER,,
19:30-21:15,FE-6,Pre-sleep,,
19:35-21:30,FE-5,Pre-sleep,,
19:40-21:30,FE-3,Pre-sleep,,
19:55-20:00,FE-1,MORZE. Logging Liquid and Food (Medicine) Intake,,
20:00-21:30,FE-1,Pre-sleep,,
21:15-21:20,FE-6,Reading REMINDER on urine collection,,
21:20-21:25,FE-6,Reading REMINDER,,
21:25-21:30,FE-6,Reading REMINDER,,
21:30-06:00,.,SLEEP,,
,"CDR, FE-1,",Preparation of reports for Roscosmos site,,
Task List,,,,
,FE-2,ECON-M. Observations and Photography,,
17:40-17:50,FE-3,Ultrasound - Scanning Prep,,
17:50-18:20,FE-3,Ultrasound 2 - Scanning,,
17:50-18:20,FE-6,Ultrasound 2 - CMO Scanning Ops,,
18:10-18:50,FE-1,Evening Work Prep,,
18:15-18:20,FE-5,Space Headaches Weekly Questionnaire,,
18:20-18:25,FE-3,Ultrasound Scanning,,
18:20-18:45,FE-5,Evening Work Prep,,
18:20-18:30,FE-6,MARES - EPM A31p Laptop Stowage,,
18:25-18:35,FE-3,Ultrasound Data Export,,
18:30-18:35,FE-6,XF305 - Camcorder Setup,,
18:35-18:55,FE-6,Installing Water Canister Bag for Crystall Experiment,,
18:45-19:05,FE-2,Evening Work Prep,,
18:45-19:05,FE-5,Pre-sleep,,
18:50-19:05,FE-1,Pre-sleep,,
18:50-19:05,FE-3,COL - Re-stow items into COL1D3 rack,,
18:55-19:05,FE-6,Clean Bench (CB) Closeout Prep,,
19:05-19:25,,Daily Planning Conference (S-band),,
19:25-19:45,,Flight Director / ISS Crew Tagup,,
,"CDR, FE-1, FE-",,,
19:45-21:30,,Pre-sleep,,
,2,,,
19:45-19:55,FE-3,Terminate EMU METOX Regeneration,,
19:45-19:50,FE-5,SPRINT - Hardware Deactivation and Closeout,,
19:45-19:55,FE-6,Closing USOS Window Shutters,,
19:50-21:25,FE-5,Pre-sleep,,
19:55-20:00,FE-3,Ultrasound - Stowage,,
19:55-21:20,FE-6,Pre-sleep,,
20:00-21:30,FE-3,Pre-sleep,,
21:20-21:25,FE-6,REMINDER - Reading Body Measures Reminder,,
21:25-21:30,FE-5,Reading REMINDER,,
21:25-21:30,FE-6,REMINDER - Reading Reminder,,
21:30-06:00,,SLEEP,,
,"CDR, FE-1, FE-",Preparation of reports for Roscosmos site,,
Task List,2,ECON-M. Observations and Photography,,
,CDR,IMS Delta File Prep,,
,Task List,,"FE-1, FE-2",Preparation of reports for Roscosmos site
,,ECON-M. Observations And Photography,,
,,URAGAN Observations and Photography,,
TIME,CREW,,,
12:30-12:35,CDR,REMINDER - Reading Reminder,,
12:30-12:40,FE-1,Morning Inspection. Laptop RS1(2) Reboot,,
12:30-12:40,FE-2,Morning Inspection. SM ПСС (Caution & Warning Panel) Test,,
,,Morning Inspection. RSS2 Reboot,,
12:30-12:40,FE-4,,,
,,Morning Inspection,,
12:30-12:40,FE-5,,,
,,REMINDER - Reading Reminder,,
12:30-12:35,FE-6,,,
,,REMINDER - Reading Reminder,,
12:35-12:40,CDR,,,
,,REMINDER - Reading Reminder,,
12:35-12:40,FE-6,,,
,,HRF - Sample collection in preparation for insertion,,
12:40-12:55,CDR,,,
,"FE-1, FE-2,",Post-sleep,,
12:40-13:10,,,,
,"FE-4, FE-5",,,
,,HRF - Generic Sample Operations,,
12:40-12:55,FE-6,,,
,,HRF - Sample MELFI Insertion,,
12:55-13:00,CDR,,,
,,HRF - Sample Blood MELFI Insertion,,
12:55-13:00,FE-6,,,
,,Post-sleep,,
13:00-13:10,"CDR, FE-6",,,
,,BREAKFAST,,
13:10-13:55,"FE-1, FE-2",,,
13:10-13:55,FE-4,BREAKFAST,,
13:10-13:25,FE-5,BREAKFAST,,
,,HRF Blood Sample Draw (assistance),,
13:10-13:25,"FE-6, CDR",,,
,,Post-sleep,,
13:25-13:40,CDR,,,
,,HRF Blood Sample Draw (assistance),,
13:25-13:40,FE-5,,,
,,HRF Blood Collection Operations,,
13:25-13:55,FE-6,,,
,,ZEBRA - Experiment 3 Ops,,
13:40-13:55,CDR,,,
